id,eiin,pbgsi_scheme,pbsci_fiscal_year,functional_smc_mmc_gb,meetings_2022,meetings_2023,annual_budget_approved,public_participation,academic_initiatives,responsibilities_completed,functional_pta,pta_meetings_2022,pta_meetings_2023,pta_public_participation,cleanliness_involvement,smag_mmag_gb_discussion,smag_mmag_gb_resolution,sexual_harassment_committee,committee_regular_work,annual_social_audit,audit_observations_displayed,eims_submission_timely,board,ssc_2021_total_students,ssc_2021_passed_students,ssc_board_2021_pass_rate,ssc_2022_total_students,ssc_2022_passed_students,ssc_board_2022_pass_rate,hsc_2021_total_students,hsc_2021_passed_students,hsc_board_2021_pass_rate,hsc_2022_total_students,hsc_2022_passed_students,hsc_board_2022_pass_rate,pass_rate,students_attendance_2022,teachers_attendance_2022,report_card_regularly_stored,report_card_displayed,report_card_not_regularly_stored,separate_washrooms,common_room,first_aid,no_adequate_facilities_washroom,clean_environment,regular_cleaning_plan,student_participation_in_cleaning,cleaning_activities,martyrs_memorial,separate_library,liberation_war_corner,playground,national_anthem_with_parade,indoor_national_anthem,national_days_celebrated,proper_flag_hoisting,cultural_competitions,bncc,scout_girls_guide_rover,sports_competitions,debate_competitions,anti_smoking_campaign,anti_terrorism_campaign,anti_child_marriage_campaign,laboratory,report_card_published_in_web,garden_scope,anti_narcotics_campaign,tree_plantation_campaign,anti_cyber_bullying,was_returned
25298,114377,true,2023-2024,true,11,11,true,true,true,true,,,,,,,,true,true,,,true,DHAKA,113,111,93.15,108,105,67.51,,,,,,,,92.45,98.86,true,true,,false,false,false,,true,true,true,,true,true,,true,true,true,true,true,true,false,true,true,true,true,true,true,,,,,,,false
25299,127115,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25300,303532005,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25301,105156,true,2023-2024,true,11,5,true,true,true,true,,,,,,,,true,true,,,true,COMILLA,48,48,100,35,35,100,,,,,,,,82,95,true,true,,true,false,true,,true,true,true,,true,true,,true,true,true,true,true,true,true,true,true,true,true,true,true,,,,,,,false
25302,306704175,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25303,135402,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25304,107697,true,2022-2023,true,24,25,true,true,true,true,,,,,,,,true,true,,,true,CHITTAGONG,65,47,72.3,34,33,97.05,,,,,,,,90,100,true,true,false,false,false,true,,true,true,true,,false,false,,true,true,true,true,true,true,false,true,true,true,true,true,true,,,,,,,true
25305,126829,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25306,116306,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25307,405039058,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25308,1b85c11c-e7cc-4a7f-adcc-dcb94d67d314,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25309,507088013,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25310,105188,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25311,121749,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25312,108762,true,2022-2023,true,12,12,true,true,true,true,,,,,,,,true,true,,,true,DHAKA,107,90,90,107,90,90,,,,,,,,91,100,true,false,false,false,true,true,,true,true,true,,true,true,,true,true,true,true,true,true,false,false,true,false,true,true,true,,,,,,,false
25313,302638045,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25314,552712012,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25315,122198,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25316,114826,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25317,130756,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25318,558576052,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25319,116951,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25320,207585032,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25321,108795,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25322,117712,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25323,120026,true,2019-2020,true,10,8,true,true,true,true,,,,,,,,true,true,,,true,DINAJPUR,49,46,68.03,63,52,81.16,,,,,,,,70,100,true,true,,false,true,true,,true,true,true,,true,true,,true,true,true,true,true,true,false,true,true,true,true,true,true,,,,,,,false
25324,552721017,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25325,134512,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25326,303332114,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25327,d6e91a76-b2f8-4ce1-b306-d040b1e35a5a,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25328,139110,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25329,139504,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25330,108740,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25331,124216,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25332,101152,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25333,135936,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25334,102075,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25335,105013,true,2022-2023,true,17,11,true,true,true,true,,,,,,,,true,true,,,true,CHITTAGONG,132,127,91.13,128,124,87.56,,,,,,,,85,98,true,true,,true,false,true,,true,true,true,,true,true,,false,true,true,true,true,true,false,true,true,true,true,true,true,,,,,,,false
25336,116820,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25337,101782,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25338,104435,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25339,116835,true,2022-2023,true,15,13,true,true,true,true,false,,,false,false,false,false,true,true,,false,true,JESSORE,52,48,77.41,56,55,95.17,,,0,,,0,,85,99.18,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false,false,false,false,false,false
25340,120169,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25341,136046,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25342,405039020,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25343,201972055,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25344,126284,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25345,136196,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25346,139695,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25347,106208,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25348,105247,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25349,139530,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25350,131127,true,2024-2025,true,9,8,true,true,true,true,,,,,,,,true,true,,,true,SYLHET,45,45,100,40,33,82.5,,,,,,,,90,95,true,,,true,true,true,,true,true,true,,true,true,,true,true,true,true,true,true,false,true,true,true,true,true,true,,,,,,,false
25351,111851,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25352,130827,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25353,103397,true,2023-2024,true,12,8,true,true,true,true,false,,,false,false,false,false,true,true,,false,true,COMILLA,202,187,91.8,215,198,78.5,,,0,,,0,,78,99,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false
25354,122715,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25355,553288075,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25356,139708,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25357,112741,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25358,131041,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25359,453907013,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25360,446b4f25-38b9-4d12-b127-a754f365417e,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25361,456194076,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25362,201347024,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25363,138456,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25364,201504004,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25365,113246,true,2022-2023,true,11,6,false,true,true,true,,,,,,,,true,true,,,true,MADRASAH,14,12,95.7,8,7,87.5,,,,,,,,80,100,true,,,false,false,false,,true,true,true,,false,false,,true,true,true,true,true,true,false,false,true,true,true,true,true,,,,,,,false
25366,103391,true,2022-2023,true,0,0,true,true,true,true,,,,,,,,false,,,,true,COMILLA,272,224,96.3,212,166,91.4,,,,,,,,62,85,true,,,true,true,true,,true,true,true,,true,true,,true,true,true,true,true,true,false,true,true,true,true,true,true,,,,,,,false
25367,137620,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25368,121409,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25369,135639,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25370,303330198,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25371,130964,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25372,457274123,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25373,123542,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25374,132566,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25375,115644,true,2023-2024,true,6,10,true,true,true,true,false,,,false,false,false,false,true,true,,false,true,JESSORE,87,86,99,138,133,96,109,106,97,76,46,61,,76,94,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,false,false,false
25376,202294033,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25377,116297,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25378,109389,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25379,113803,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25380,202256028,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25381,116943,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25382,113364,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25383,130875,true,2022-2023,true,9,12,true,true,true,true,false,,,false,false,false,false,true,true,,false,true,DHAKA,83,76,91.57,66,48,72.73,,,0,,,0,,85,95,true,true,false,true,true,true,false,true,true,true,false,false,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false
25384,122416,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25385,302664001,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25386,108195,true,2023-2024,true,8,10,true,true,true,true,false,,,false,false,false,false,true,true,,false,true,DHAKA,171,154,93.15,63,49,90.03,,,0,,,0,,90,94,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false
25387,138337,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25388,117799,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25389,113406,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25390,125134,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25391,117125,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25392,100409010,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25393,107006,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25394,306758097,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25395,302638115,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25396,c2aa9b2c-6b27-4010-bf8e-e364693dbe7c,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25397,124392,true,2022-2023,true,13,13,true,true,true,true,,,,,,,,true,true,,,true,MADRASAH,22,19,68.09,34,32,79.66,47,45,93.22,50,41,92.85,,80,97,false,true,,false,true,true,,true,true,true,,false,true,,false,true,true,true,true,true,false,true,true,true,true,true,true,,,,,,,false
25398,125276,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25399,100925013,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25400,4e42ebc5-fc37-4ba6-891e-0d34fdedfee7,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25401,106543,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25402,137338,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25403,102095,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25404,118429,true,2023-2024,true,14,14,true,true,true,true,,,,,,,,true,true,,,true,MADRASAH,20,17,85,12,11,92,,,,,,,,92,98,,,true,false,true,true,,true,true,true,,false,false,,true,true,true,true,true,true,false,false,true,true,true,true,true,,,,,,,false
25405,127210,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25406,123204,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25407,508185003,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25408,124951,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25409,123878,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25410,201954006,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25411,201379013,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25412,306864026,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25413,124565,true,2022-2023,true,7,7,true,true,true,true,false,,,false,false,false,false,true,true,,false,true,RAJSHAHI,33,27,81.82,55,47,87.04,,,0,,,0,,90,95,false,true,false,true,true,true,false,true,true,true,false,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false
25414,123980,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25415,201213068,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25416,105221,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25417,304892027,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25418,201537026,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25419,130316,true,2022-2023,true,6,6,true,true,true,true,,,,,,,,false,,,,true,SYLHET,96,90,93.75,67,47,70.15,,,,,,,,75,95,true,true,,false,false,false,,true,true,true,,true,true,,true,true,true,true,true,true,false,true,true,true,true,true,true,,,,,,,false
25420,306758083,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25421,117914,true,2023-2024,true,15,13,true,true,true,true,,,,,,,,true,true,,,true,JESSORE,54,52,96.29,52,48,92.3,,,,,,,,85,95,,,true,false,true,true,,true,true,true,,true,true,,true,true,true,true,true,true,false,true,true,true,true,true,true,,,,,,,false
25422,106764,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25423,605880016,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25424,124667,false,,false,,,false,false,false,false,false,,,false,false,false,false,false,,,false,,,,,0,,,0,,,0,,,0,,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
25425,139281,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25426,116517,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25427,139389,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25428,100630,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25429,107726,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25430,456113083,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
