id,eiin,geographical_position,has_student_toilet,total_toilet_for_boys,total_toilet_for_girls,total_toilet_for_special_needs,has_teacher_toilet,total_toilet_for_male_teachers,total_toilet_for_female_teachers,total_toilet_for_commons,has_wash_block,total_wash_block_for_boys,total_wash_block_for_girls,total_wash_block_for_girls_with_napkin_facility,total_wash_block_for_male_teachers,total_wash_block_for_female_teachers,total_wash_block_for_commons,has_common_room,total_common_room_for_boys,total_common_room_for_girls,has_pta,has_fast_aid_box,conducts_cleaning_program,cleaning_program_number,has_playground,conducts_assembly,celebrates_national_days,has_shahid_minar,conducts_co_curricular_activities,annual_cultural_program,bncc,scout,girls_guide,rover,annual_sports,debate,conducts_awareness_programs,baalyabibaha_rodh,evtijing_protirodh,madok_birodhi_karyakram,sontrash_birodhi_karyakram,jangibad_domon_karyakram,nirapod_shorok_chai_karyakram,community_interaction,acid_nikkhep_protirudh,booling_protirudh,has_boundary_wall,boundary_type,has_safe_water,tubewell,deep_tubewell,supply_water,tap_water,rain_water,purifying_plant,fountain,well,has_ramp_for_disabled,sports_field,garden,open_space,enclosed_with_plants,few_plants,no_plants,pond_or_waterbody,has_electricity,national_grid,generator,solar,has_boundary_marked_wall,has_pond,has_temporary_wall,has_permanent_wall,has_partial_wall,has_natural_wall,was_flooded,flooded_year,days_closed_for_flood
46853,404730018,1,true,0,11,0,true,1,1,0,false,,,,,,,false,,,false,false,false,,false,false,false,false,true,true,,,,,,,true,true,true,,,,,,,,true,,true,,true,,,,,,,false,,,,,true,true,,true,true,,true,,,,,true,,false,,
46854,302650030,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,true,true,true,3,false,false,true,false,true,true,,,,false,true,true,true,true,,true,,,,,true,,true,,true,,,true,,,true,,,false,true,,,,true,,,true,true,,,,,,true,,,false,,
46855,127171,1,true,2,2,1,true,1,1,0,false,,,,,,,true,0,1,false,true,true,2,false,true,true,true,true,true,,,,,true,true,true,true,true,true,,,,,,,true,,true,true,,true,true,,,,,false,,true,true,,true,,,true,true,,,true,,,true,,,false,,
46856,132292,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,true,true,true,6,true,true,true,false,true,true,,,,,,true,true,true,,true,,,,,,,false,,true,,,true,,,,,,true,true,,true,true,,false,true,true,true,,,,,,,,,false,,
46857,111619,1,true,0,2,0,false,,,,false,,,,,,,false,,,false,false,true,4,true,true,true,false,true,true,false,,true,,true,true,true,true,true,true,,,,,,true,true,,true,,true,,,,,,,false,true,,true,true,,,,true,true,,,,,,true,,,false,,
46858,554906039,1,true,0,2,0,true,1,1,0,false,,,,,,,false,,,false,false,true,6,false,true,true,false,true,true,,,,,,true,true,true,true,true,,,true,,true,,false,,true,true,,,,,,,,false,,,,true,,,,true,true,,,,,,,,,false,,
46859,135656,1,true,0,6,0,true,1,1,0,false,,,,,,,true,0,2,true,true,true,5,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,,,true,,true,,true,,true,true,,,,,,false,true,,,,true,,,true,true,,,,,,true,,,true,2024,3
46860,302630006,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,true,false,false,,false,true,true,false,true,true,,,,,true,true,true,true,,true,,,true,,true,true,false,,true,,,true,,,,,,false,,,,,,true,,true,true,,,,,,,,,false,,
46861,117392,1,true,0,9,0,true,1,1,1,false,,,,,,,true,0,1,false,true,true,12,true,true,true,true,true,true,,true,true,true,true,,true,true,true,true,,,true,false,true,true,true,,true,,true,,,,true,,,false,true,true,true,true,,,,true,true,,,,,,true,,,false,,
46862,108589,1,true,12,12,0,true,4,4,0,true,0,0,0,0,0,1,true,0,1,true,true,true,3,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,,,,,true,,true,,true,true,,,,,,false,,,,,,true,,true,true,,,,,,true,,,false,,
46863,205143062,1,true,5,5,0,true,2,2,0,true,1,1,0,2,1,0,true,1,1,true,true,true,15,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,,,,true,true,true,true,,true,,true,,,,true,,,true,true,true,,true,true,,,true,true,true,true,true,,true,,,,true,2024,27
46864,117651,1,true,4,4,1,true,3,3,3,false,,,,,,,true,1,1,false,true,true,12,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,true,,,,,,,true,true,,true,true,,,true,true,true,,,,,,true,,,false,,
46865,138548,12,true,3,2,0,true,0,0,2,true,3,2,1,2,1,0,true,1,1,true,true,true,6,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,,,,true,true,,true,,true,,,,,,,false,true,true,true,true,,,,true,true,,,,,,true,,,true,2025,1
46866,302630022,1,true,0,7,0,true,0,3,1,false,,,,,,,true,0,1,true,true,true,12,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,true,true,true,true,,true,,,true,,,true,,,false,,true,true,,,,,true,true,,,,,,true,,,false,,
46867,135747,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,false,true,true,4,false,false,true,false,true,true,,,,,,,true,true,true,true,,,,,,,false,,true,,,,true,,,,,false,,,,,,true,,true,true,,,,,,,,,false,,
46868,554906032,1,true,0,6,0,true,2,2,0,false,,,,,,,false,,,false,false,true,12,false,true,true,false,true,,,,,,true,true,true,true,true,true,,,true,,true,,true,,true,true,,,,,,,,false,,,,,true,,,true,true,,,,,true,,,,false,,
46869,554906031,1,true,0,13,0,true,2,2,1,false,,,,,,,true,0,1,true,true,true,12,true,true,true,false,true,true,,,,,false,true,true,false,true,true,,,true,,true,,true,,true,true,,,true,,,,,false,true,,,true,true,,,true,true,,,,,true,,,,false,,
46870,5f98dcb6-4abd-4eac-88ee-e48ff40231c6,1,true,3,0,0,false,,,,false,,,,,,,false,,,true,false,true,12,false,false,true,false,true,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,true,false,false,true,false,false,true,2024,10
46871,136194,1,true,2,5,0,true,1,1,0,true,1,0,0,1,0,0,true,1,1,false,true,true,12,false,false,true,false,true,true,,,,,true,,true,true,true,true,,,,,,true,true,,true,,true,,true,,true,,,false,,,,,,true,,true,true,true,false,true,,,true,,,false,,
46872,2f586b04-4bd1-4132-a21b-f063133de302,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,false,true,true,3,false,true,true,false,true,true,false,false,false,false,true,false,true,true,true,true,false,false,true,false,true,true,true,,true,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,true,true,false,true,false,false,false,true,false,false,false,,
46873,201557024,1,true,2,2,0,true,1,1,1,false,,,,,,,false,,,true,true,true,6,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,true,true,true,,true,,true,true,,,,,,false,,,true,,true,,,true,true,,,,,true,,,,false,,
46874,554906001,1,true,0,2,0,true,1,1,0,false,,,,,,,false,,,false,false,true,6,true,true,true,false,true,,,,,,true,true,true,true,true,true,,,true,,true,,false,,true,true,,,,,,,,false,true,,true,,true,,,true,true,,,,,,,,,false,,
46875,39658e97-e063-4c7f-b03a-be74af19a44d,1,false,0,0,0,true,0,0,1,false,,,,,,,true,0,1,true,false,false,,false,true,true,false,true,true,,,,,true,,false,,,,,,,,,,true,,true,true,,,,,,,,false,,,true,true,,,true,true,true,,,,,true,,,,false,,
46876,302622011,1,true,1,1,0,true,0,0,1,false,,,,,,,true,0,1,false,true,true,12,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,true,,,,true,,true,,,,true,,true,,,false,true,,false,true,true,,,true,true,,,,,,,true,,false,,
46877,f5654e6f-6f11-4fa8-ad81-3364767942a4,1,true,6,0,0,true,2,0,0,false,,,,,,,false,,,true,false,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,false,,true,,true,,false,,,,,false,true,,true,false,true,,true,true,true,,true,,,,,,,true,2024,30
46878,125115,1,true,3,3,1,true,1,1,0,true,0,2,0,0,0,0,false,,,true,true,true,6,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,true,true,,true,true,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,false,false,,
46879,2953967c-4a44-4c31-bab3-67dc9150ad3e,1,true,1,1,0,true,0,0,1,true,0,0,0,0,0,1,false,,,false,true,true,1,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,,true,,true,,true,,,,,,,false,,,true,,true,,,true,true,,,true,,,,,,false,,
46880,7571a334-760f-452b-b633-4b36853cb89f,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,true,false,true,24,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,,true,,true,,true,,,,,,,false,true,,true,,true,,,true,true,,,,,,true,,,false,,
46881,103498,1,true,10,0,0,true,1,1,0,true,0,0,0,0,0,0,false,,,true,true,true,41,true,true,true,true,true,true,false,true,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,,true,false,true,true,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,true,false,false,true,true,false,false,,
46882,108253,1,true,3,3,0,true,1,1,0,true,0,0,0,0,0,2,true,1,1,false,true,true,3,false,false,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true,false,false,false,false,false,false,,
46883,111629,1,true,1,1,0,true,0,0,1,false,,,,,,,true,0,1,true,false,true,6,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,false,false,false,false,false,true,true,false,,true,false,true,false,false,false,false,false,false,false,true,false,true,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,,
46884,1375a558-cf78-4432-ac6b-fe3cba37b35a,1,true,2,2,0,true,1,0,1,true,0,1,0,1,0,1,false,,,false,true,true,1,true,true,true,false,true,true,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,true,,true,false,false,true,false,false,false,false,false,false,true,false,true,true,false,false,false,true,true,true,false,false,false,false,true,false,false,false,,
46885,903450,1,true,2,2,0,true,1,1,0,true,0,0,0,0,0,1,true,1,1,false,true,true,1,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,true,false,false,true,true,true,true,true,,true,false,false,true,false,false,true,false,false,false,true,true,true,true,false,false,false,true,true,true,false,false,false,false,true,false,false,false,,
46886,104775,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,false,false,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,,false,,true,true,,,,,,,,false,true,,,true,,,true,true,true,,,,,,,,,false,,
46887,408790007,1,true,2,0,0,true,1,0,0,true,0,0,0,0,0,1,true,1,0,true,true,true,15,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,true,,true,,true,true,,,,,,,,false,true,,true,true,,,true,true,true,,,,true,,,,,true,2023,7
46888,135883,4,true,2,2,0,true,0,0,1,false,,,,,,,true,0,1,false,true,true,6,false,true,true,false,true,true,,,,,true,,true,true,true,true,,,,,,,true,,true,,,,true,,,,,false,false,,,,,true,,true,true,,,true,,,true,,,false,,
46889,131674,1,true,0,2,1,true,2,2,0,true,0,1,1,1,1,0,true,0,1,true,true,true,12,true,true,true,false,true,true,,false,false,,true,true,true,true,true,true,,,true,true,true,true,true,,true,,true,,,,,,,true,true,true,true,true,true,,false,true,true,,true,,,,,true,,true,2024,5
46890,401dac66-94d1-477f-bf05-6f1e0de0674a,1,true,0,11,0,true,0,1,1,false,,,,,,,false,,,false,true,true,1,false,false,true,false,true,true,,,,,false,true,false,false,,,,,,,,,false,,,,,,,,,,,,true,,,,true,,,true,true,,,,,,,,,false,,
46891,103067,1,true,1,1,0,true,1,1,0,true,1,1,1,1,1,0,true,0,1,true,true,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,false,false,,true,,true,,,,,,,false,true,true,true,,true,,true,true,true,,,,,,,,,true,2024,7
46892,085ef88a-3d09-4550-a4bf-4961c69830cd,2,true,4,4,0,true,1,1,0,true,1,1,0,1,1,0,false,,,false,true,true,6,true,true,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,true,false,false,false,,
46893,107825,1,true,0,15,0,true,2,3,0,true,0,2,0,1,2,0,true,0,1,false,true,true,4,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,true,true,true,true,true,,true,,,,,,true,,,false,,,true,,,true,,true,true,,,,,,true,,,false,,
46894,89a6b9e3-baf8-4881-b4f6-55c24d8e64b0,1,true,2,2,0,true,0,0,1,true,0,0,1,0,0,0,false,,,false,true,true,12,false,true,true,true,true,true,,,,,true,,true,true,true,true,,,,,true,true,true,,true,,true,,,,,,,false,,,,,true,,,true,true,,,,,true,,true,,false,,
46895,f243b0f9-a719-46d5-9dfe-f125940be59e,5,true,1,0,0,true,1,0,0,false,,,,,,,false,,,false,true,true,20,true,true,true,false,true,true,false,false,false,false,false,false,true,true,true,true,false,false,true,true,true,true,true,,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,true,false,,
46896,507639024,1,true,6,0,0,true,3,0,0,true,0,0,0,0,0,1,false,,,true,true,true,12,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,true,true,true,true,,true,,true,,,,,,,false,false,,true,true,true,,,true,true,,,true,,,,,,false,,
46897,111349,1,true,0,2,1,true,1,1,0,false,,,,,,,false,,,false,false,true,6,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,,,,,false,,true,,,,true,,,,,false,true,,true,true,,,,true,,,true,,,,,,,false,,
46898,0b1095db-fee2-4da7-9365-c67281b2d45c,1,true,1,1,0,true,1,1,1,true,0,1,0,1,1,0,false,,,true,true,true,60,true,true,true,false,true,true,,,,,true,false,true,true,true,true,,,true,,true,,true,,true,,true,,,,,,,false,true,,,true,,,true,true,true,,,,,true,,,,true,2024,30
46899,0545a8ab-fad3-4c67-9d8b-953b17916c0c,1,true,3,0,0,true,1,0,0,false,,,,,,,false,,,true,false,true,25,false,true,true,false,true,true,false,,,,true,true,true,true,true,true,,,true,,true,true,false,,true,,true,,,,,,,false,,,true,,true,,true,true,true,true,true,,,,,,,true,2024,0
46900,100001,3,true,1,1,0,true,0,0,1,false,,,,,,,false,,,true,true,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,true,,true,false,,false,false,,,,,,,,false,true,,true,true,,,,true,true,,,,,,,,,false,,
46901,114587,12,true,11,14,0,true,4,5,0,true,2,5,0,7,2,0,true,1,1,true,true,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,,,true,,,,,false,true,,true,,true,,true,true,true,,true,,,,,true,,true,2023,15
46902,120876,1,true,1,1,0,true,1,1,0,true,0,0,0,1,1,1,true,0,1,true,true,true,10,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,false,true,,false,,true,,,true,,,,,,false,true,,true,,true,,,true,true,,,,,,,,,false,,
46903,118561,3,true,2,2,1,true,1,1,0,true,1,1,0,1,1,0,false,,,true,true,true,2,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,,false,,true,,true,,,,,,,true,true,true,,true,,,true,true,true,,,,,,,,,true,2021,10
46904,107788,2,true,20,20,5,true,5,5,15,true,10,10,10,5,5,10,true,1,1,false,true,true,6,true,true,true,true,true,true,,,,,true,,true,true,true,true,,,,,,,true,,true,true,true,,,,,,,false,true,true,true,,,,true,true,true,,,true,true,,true,,,false,,
46905,103571,1,true,3,3,1,true,1,1,0,true,1,2,1,2,2,1,true,1,1,true,true,true,12,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,true,,true,true,true,,true,,true,,,,,,,true,true,true,true,true,,,true,true,true,,,,,,,true,,false,,
46906,119062,1,true,1,1,0,true,1,1,0,false,,,,,,,true,0,0,true,true,true,12,true,true,true,true,true,true,false,true,,,true,true,true,true,true,true,,,,,true,,false,,true,true,,,,,,,,false,true,true,true,true,,,,true,true,,,,,,,,,false,,
46907,140429,3,true,1,1,0,true,1,1,0,false,,,,,,,false,,,true,true,true,3,true,true,true,false,false,,,,,,,,true,true,true,true,,,,,,,false,,true,true,,,,,,,,false,true,,true,,,,,true,true,,,,,,,,,false,,
46908,202249023,10,true,1,0,0,false,,,,false,,,,,,,false,,,false,false,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,,true,,true,true,,,,,,,,false,true,,true,,true,,,true,true,,,,,true,,,,false,,
46909,107784,2,true,4,4,1,true,1,1,1,false,,,,,,,false,,,true,true,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,true,true,,true,true,,,true,,,,,true,,,,,true,,,true,true,,,,,,,true,,false,,
46910,201936014,1,true,1,1,0,true,0,0,1,true,0,0,0,0,0,1,true,0,1,true,true,true,4,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,true,,,true,,true,true,,,,,,,,false,true,,,true,,,,true,true,,,,,true,,,,false,,
46911,132534,1,true,3,3,0,true,2,2,0,true,1,1,1,1,1,0,true,0,1,true,true,true,12,true,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,true,,,true,true,,true,,true,,,,,,,false,true,true,true,,true,,,true,true,,,,,,true,,,false,,
46912,2437dfce-4455-49ce-b52e-083ec86f73b7,1,true,16,0,0,true,4,0,0,true,0,0,0,0,0,10,false,,,false,true,true,75,false,false,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,,,true,,true,true,true,,true,,,,,false,false,,,,true,,,true,true,true,,,,,true,,,true,2024,15
46913,201936039,1,true,1,1,0,true,0,0,1,false,,,,,,,false,0,,false,true,false,,true,true,true,false,true,true,,,,,true,false,true,true,true,true,,,,,,true,true,,true,,,,true,,,,,false,true,,true,true,,,true,true,true,,,,,,,,true,false,,
46914,127189,1,true,4,2,2,true,1,1,0,true,0,0,1,1,1,0,true,0,1,true,true,true,12,true,true,true,false,true,true,,true,,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,true,,true,,,,,true,true,,true,,true,,,true,true,,,,,,true,,,true,2019,11
46915,127203,1,true,1,1,0,true,1,1,0,true,1,1,1,1,1,1,true,0,1,true,true,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,,true,,true,true,true,,,,,,,false,true,true,true,,true,,true,true,true,,,,,true,,true,,false,,
46916,119240,1,true,7,3,0,true,1,1,0,true,7,3,0,1,1,0,true,0,2,true,true,true,6,true,true,true,false,true,true,,true,true,,true,true,true,true,true,true,,,,true,true,true,true,,true,true,true,,true,,,,,false,true,true,true,true,,,,true,true,true,,,,,true,,,false,,
46917,105669,1,true,8,0,0,true,1,0,0,true,1,0,0,1,0,0,true,1,0,true,true,true,5,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,true,,,true,true,,true,true,,,,,,,,true,true,,true,true,,,,true,true,,,,,,true,,,false,,
46918,111006,1,true,6,10,0,true,2,1,0,true,0,1,0,0,0,0,false,,,true,true,true,3,true,true,true,true,true,true,,true,true,,true,true,true,true,true,true,,,true,,true,,true,,true,true,true,,true,,,,,false,true,true,true,true,,,true,true,true,,,,,,,true,,false,,
46919,132128,1,true,1,1,0,true,1,1,0,true,1,1,0,1,0,0,false,,,false,true,false,,false,true,true,false,true,true,,,,,true,true,true,true,true,,,,,,,,true,,true,,true,,,,,,,false,,,true,,true,,true,true,true,,,true,,,,,,true,2022,5
46920,132276,1,true,0,12,0,true,4,4,0,true,0,12,0,3,2,4,true,0,3,true,true,true,12,true,true,true,true,true,true,,,,,true,true,true,true,true,true,,,,,,,true,,true,,true,,,,,,,false,true,true,true,true,,,true,true,true,,,,,,true,,,true,2024,12
46921,123701,1,true,1,1,0,true,2,1,0,true,1,1,0,1,1,1,true,1,1,false,false,false,,true,false,true,true,true,,,,,,true,,true,,,true,,,true,,,,true,,true,,true,,,,,,,false,true,true,true,,true,,true,true,true,,,,,,,true,,false,,
46922,129237,1,true,2,2,0,true,0,0,1,true,1,1,0,1,0,1,true,0,1,true,true,true,20,true,true,true,true,true,true,,true,,,true,true,true,true,true,,,,true,,true,true,false,,true,true,,,true,,,,,true,true,,true,true,,,true,true,true,,,,,,,,,false,,
46923,111520,1,true,1,1,0,true,1,1,0,false,,,,,,,true,0,1,true,true,true,3,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,false,,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,,
46924,686bc7d4-8070-4d18-b366-e901c9aae227,2,true,0,4,0,true,1,1,0,false,,,,,,,false,,,true,false,true,12,false,true,true,false,false,,,,,,,,true,true,true,true,,,true,,,,false,,true,true,,true,,,,,,false,,,true,,,,,true,true,,,,,,,,,false,,
46925,104056,3,true,3,3,0,true,1,1,3,true,0,0,0,1,1,0,true,0,1,true,true,true,6,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,,,,,true,,true,true,true,,,,,,,true,true,true,true,true,false,,true,true,true,,true,,,false,true,true,true,false,,
46926,120680,1,true,12,12,0,true,5,2,1,false,,,,,,,true,0,2,true,true,true,9,true,true,true,false,true,true,,,true,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,,,true,,true,,,true,true,true,true,true,,,,true,true,,true,,,,true,,,false,,
46927,137814,1,true,2,2,0,true,1,1,0,false,,,,,,,true,0,1,false,false,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,true,false,,true,true,,,,,,,,true,true,,true,,,,,true,true,,,,,,true,,,false,,
46928,107666,1,true,3,1,0,true,0,0,1,false,,,,0,,,false,,,true,true,true,3,true,true,true,true,true,true,,true,,,true,true,true,true,true,true,,,,,,true,false,,true,true,,,,,,,,false,true,false,true,,true,,true,true,true,,,,,,,,,true,2024,30
46929,68ba028d-d39f-4bf0-bca7-52eff053699b,1,true,1,1,0,true,1,1,0,true,0,0,0,0,0,1,false,,,false,false,true,9,false,true,true,false,true,true,,,,,true,,true,true,true,true,,,true,,,,true,,true,true,,,,,,,,false,,true,true,true,,,,true,true,,,,,,true,,,false,,
46930,302628007,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,true,true,true,2,false,true,true,false,true,true,,,,,true,,true,true,true,true,,,,,,,false,,true,true,,,,,,,,false,,,true,,,,,true,true,,,,,,,,,false,,
46931,e46d2e60-3d96-4ce5-87f6-19d80e3b8b7b,1,true,2,2,0,true,0,0,1,false,,,,,,,true,0,0,false,true,true,9,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,,false,,true,true,,,,,,,,false,,,,,true,,true,true,true,,,,,,,,,false,,
46932,205173026,5,true,4,2,0,true,1,0,0,false,,,,,,,false,,,false,true,true,24,true,true,true,false,true,true,,,,,true,,true,true,true,true,,,,,true,,true,,true,true,,,,,,,,false,true,true,,,,,true,true,true,,,,,,,true,,true,2024,3
46933,120652,1,true,0,1,0,true,0,0,1,false,,,,,,,false,,,true,true,true,4,true,true,true,false,true,true,,,true,,true,true,true,true,true,true,,,true,,true,true,true,,true,true,,,,,,,,false,true,true,true,true,,,,true,true,,,,,,true,,,false,,
46934,302628006,1,true,1,1,0,true,0,0,1,false,,,,,,,false,,,false,true,true,3,false,true,true,false,false,,,,,,,,true,true,true,true,,,true,,,,false,,true,,,true,,,,,,false,true,,true,,,,,true,true,,,,,,,,,false,,
46935,131641,1,true,0,1,0,true,0,0,0,false,,,,,,,false,,,true,false,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,,false,,true,true,,,,,,,,false,true,true,true,true,,,true,false,,,,,,,,,,false,,
46936,54889315-c200-4795-9fac-5f3dad3d2a33,1,true,2,2,0,true,0,0,1,false,,,,,,,true,0,1,true,true,true,6,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,,false,,true,true,true,,,,,,,false,,,,false,true,,true,true,true,,,,,,,,,false,,
46937,120619,1,true,1,1,1,true,1,0,0,false,,,,,,,true,0,1,true,true,true,2,true,true,true,true,true,true,,,,,true,true,true,true,,true,,,,,,,true,,true,true,,,,,,,,false,true,,,,,,true,true,true,,true,,,,,true,,false,,
46938,119404,1,true,0,2,0,true,1,1,0,false,,,,,,,false,,,false,true,true,6,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,true,true,,true,true,,,,,,,,false,true,,,true,true,false,true,true,true,,,,,,true,,,false,,
46939,128542,4,true,2,2,0,true,2,1,0,true,2,2,0,2,2,0,true,0,1,true,true,true,3,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,true,true,,true,,,,true,,,,,true,true,,true,,true,,,true,true,,,,,,true,,,false,,
46940,205173019,5,true,1,1,0,true,1,0,0,false,,,,,,,true,0,1,true,true,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,,false,,true,true,false,,,,,,,false,true,,true,true,,,true,true,true,,,,,,,,,true,2025,10
46941,f25b7334-0962-4227-832b-858a8a110e4a,1,true,2,0,0,true,1,0,0,false,,,,,,,false,,,true,,true,12,false,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,true,,true,,true,true,,,,,,,,false,false,,true,,,,,true,true,,,true,,,,,,false,,
46942,119401,1,true,5,3,1,true,6,6,1,true,1,1,1,1,1,1,true,1,1,false,true,true,10,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,,,true,true,true,true,true,,true,true,true,true,true,true,true,,,true,true,true,true,true,,,true,true,true,,true,,,,true,,,false,,
46943,111316,1,true,1,1,0,true,1,1,1,false,,,,,,,false,,,false,true,true,5,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,true,,true,true,true,,true,,true,,,,,,,false,true,,true,,true,,,true,true,,,,,,true,,,false,,
46944,8df4a65f-410b-403d-b1d2-3444ef3b613e,1,true,4,3,0,true,1,1,1,false,,,,,,,false,,,false,true,true,14,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,true,true,,true,true,true,,true,,,,true,false,true,,true,true,,,true,true,true,,,,,,true,,,false,,
46945,eb099e61-3da4-4968-be1a-757113531a62,1,true,1,1,0,true,1,1,0,false,,,,,,,false,,,true,true,true,10,false,true,true,false,true,true,,,,,true,,true,true,true,,,,true,,,,true,,true,,,,true,,,,,false,false,,true,,,,,true,,true,,,,,true,,,false,,
46946,133338,1,true,12,2,2,true,2,2,1,false,,,,,,,true,1,1,true,true,true,12,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,,true,false,false,false,false,true,true,false,false,false,true,true,true,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false,,
46947,202216098,1,true,0,0,0,true,0,0,1,false,,,,,,,false,,,false,false,true,12,true,true,true,false,true,true,,,,,true,true,true,true,true,true,,,,,,,true,,true,true,,,,,,,,false,true,,true,,,,,true,true,,,,,,true,,,true,2023,7
46948,201294019,1,true,5,0,4,true,1,0,0,false,,,,,,,false,,,false,false,true,12,true,true,false,false,true,,,,,,true,true,true,,true,true,,,,,true,true,true,,true,true,true,true,true,,,,,false,true,true,true,,true,,,true,true,,,,,,,true,,false,,
46949,fc143ec5-de32-478c-b0ff-675fdc814c06,1,true,1,1,0,true,0,0,1,false,,,,,,,true,0,1,false,false,true,3,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,false,,true,true,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,,
46950,126881,1,true,0,11,3,true,2,1,1,true,0,9,0,1,1,0,false,,,true,true,true,2,true,true,true,false,true,false,false,false,true,false,true,true,true,true,true,true,false,false,false,false,false,false,true,,true,false,true,false,false,false,false,false,false,true,true,false,false,true,false,false,false,true,true,false,false,false,false,true,false,true,false,false,,
