id,eiin,building_no,building_name,foundation_floor_count,year_built,total_floor_count,total_room_count,vertical_expansion_possible,type,condition
224678,114403,42,2,2,2016,1,1,true,1,1
224679,114403,43,3,1,2023,1,8,false,2,1
224680,114403,44,4,4,2024,4,12,false,1,1
224681,114403,45,1,2,2006,2,4,false,1,1
224682,114403,46,2,2,2016,1,1,true,1,1
224683,114403,47,3,1,2023,1,8,false,2,1
224684,114403,48,4,4,2024,4,12,false,1,1
224685,114401,1,1,3,2011,1,2,true,1,1
224686,114401,2,2,3,2007,3,9,false,1,1
224687,114401,3,3,1,1995,1,5,false,2,1
224689,118346,1,Main Building,1,1965,1,4,true,1,2
224690,118346,2,Facilities Building,1,2000,1,3,true,1,2
224691,118346,3,New Building,4,2020,4,11,true,1,1
224695,103627,1,1,4,2013,2,3,true,1,1
224696,103627,2,2,4,1996,2,6,true,1,1
224697,103627,3,3,4,2015,2,4,true,1,1
224698,103627,4,4,0,2023,0,4,false,3,1
224699,103627,5,5,0,2024,0,1,false,2,1
224700,139439,1,1,0,2015,1,5,false,3,1
224701,139439,2,2,0,2020,1,2,false,2,1
224702,107895007,1,1,0,2011,0,1,false,2,1
224703,107895007,2,2,2,2011,0,4,true,2,2
224711,100882,1,1,2,2004,2,10,false,1,1
224712,100882,2,2,1,1950,1,10,false,1,1
224713,100882,3,3,4,2019,1,3,true,1,1
224714,100882,4,1,2,2004,2,10,false,1,1
224715,100882,5,2,1,1950,1,10,false,1,1
224716,100882,6,3,4,2019,1,3,true,1,1
224717,100882,7,1,2,2004,2,10,false,1,1
224718,100882,8,2,1,1950,1,10,false,1,1
224719,100882,9,3,4,2019,1,3,true,1,1
224720,100882,10,1,2,2004,2,10,false,1,1
224721,100882,11,2,1,1950,1,10,false,1,1
224722,100882,12,3,4,2019,1,3,true,1,1
224735,401807054,1,01,1,2016,1,5,false,2,1
224736,119940,1,1,2,1996,1,3,true,1,1
224737,119940,2,2,0,2002,1,4,false,2,1
224738,119940,3,3,0,2003,1,5,false,2,1
224739,119940,4,4,0,2005,1,3,false,2,1
224740,6b1528e7-b987-4ae0-8e8f-005c01858a2d,1,Building,4,2022,2,2,true,1,1
224741,6b1528e7-b987-4ae0-8e8f-005c01858a2d,2,Tinset 1,1,2015,1,4,false,3,1
224742,6b1528e7-b987-4ae0-8e8f-005c01858a2d,3,Tinset 2,1,2016,1,1,false,3,1
224744,107895002,1,1,0,1998,1,6,false,1,1
224745,107895002,2,2,3,2019,1,1,true,1,1
224746,107895002,3,3,3,2021,1,5,true,1,1
224747,107895002,4,4,0,2004,1,2,false,1,1
224748,124552,1,A,2,2017,1,5,true,1,1
224760,201918040,1,Academic Bhaban,5,2021,2,12,true,1,1
224767,115688,1,BAHABON 1,2,2006,1,2,true,1,1
224768,115688,2,BHABON 2,1,2004,1,6,false,2,1
224769,115688,3,BHABON 3,1,2014,1,2,false,2,1
224770,118441,1,??,1,2003,1,2,false,1,1
224771,118441,2,??,1,2016,1,3,false,1,1
224772,118441,3,??,5,2009,3,9,true,1,1
224773,128877,1,1,1,2018,1,1,false,2,1
224774,128877,2,2,1,1996,1,7,false,2,1
224775,128877,3,3,1,2001,1,2,false,2,1
224780,128906,1,1,1,2024,1,2,false,2,1
224781,128906,2,2,1,2000,1,7,false,2,1
224787,121587,1,1,4,2013,1,3,true,1,1
224788,121587,2,2,0,2011,1,5,false,3,1
224792,4bc81c6e-d277-48a0-b69f-9b8f235c1ade,1,prasosonik vobon,4,2022,2,8,true,1,1
224793,4bc81c6e-d277-48a0-b69f-9b8f235c1ade,2,ekademik vobon,0,2016,1,5,false,3,1
224794,102497,1,1,2,2008,2,8,false,1,1
224795,102497,2,2,0,2021,0,3,false,2,1
224811,118029,1,1,2,1996,1,3,true,1,1
224812,118029,2,1,0,2012,0,3,false,2,1
224813,118029,3,3,0,1985,0,3,false,2,1
224814,118029,4,4,0,1972,0,5,false,2,1
224815,118029,5,5,2,2023,1,1,true,1,1
224820,128014,1,ACADEMIC BUILDING,2,1998,1,2,true,1,1
224821,128014,2,ACADEMIC BUILDING,4,2012,1,3,true,1,1
224822,128014,3,ACADEMIC BUILDING,0,1990,1,5,false,2,1
224823,128014,4,ACADEMIC BUILDING,0,1990,1,5,false,2,1
224835,bda77598-667e-4951-bf08-a0f1f94fe9e8,1,1,4,2010,2,9,true,1,1
224836,bda77598-667e-4951-bf08-a0f1f94fe9e8,2,2,4,2010,2,3,true,1,1
224839,202216047,1,Academic building 1,1,2018,1,5,false,2,1
224840,202216047,2,Academic building 2,0,2023,1,2,false,3,1
224841,128771,1,1,3,2000,2,4,true,1,1
224842,128771,2,2,3,2001,1,3,true,1,1
224843,128771,3,3,2,1994,1,3,true,1,1
224844,128771,4,4,2,2018,1,1,true,1,1
224845,128771,5,5,2,2012,2,4,false,1,1
224848,103598,1,1,3,2022,2,4,true,1,1
224849,103598,2,2,4,2020,3,9,true,1,1
224850,103598,3,1,3,2022,2,4,true,1,1
224851,103598,4,2,4,2020,3,9,true,1,1
224852,103598,5,1,3,2022,2,4,true,1,1
224853,103598,6,2,4,2020,3,9,true,1,1
224862,105300,1,1,2,1995,1,4,false,1,2
224863,105300,2,2,0,1982,1,5,false,2,2
224864,105300,3,3,0,2015,1,2,false,2,1
224871,115664,1,BAHBON 1,4,2019,3,8,false,1,1
224872,115664,2,BAHABON 2,2,2000,2,4,false,1,1
224883,133018,1,1,4,2020,1,3,true,1,1
224884,133018,2,2,0,2021,0,4,false,3,1
224885,133018,3,3,0,2010,0,4,false,2,1
224886,133018,4,4,0,2012,0,4,false,3,1
224887,133018,5,5,0,2015,0,3,false,2,1
224888,133018,6,6,0,2005,0,3,false,2,1
224889,133018,7,7,0,2007,0,4,false,3,1
224890,109701,1,1,4,2021,1,4,false,1,1
224891,109701,2,2,0,2009,0,3,false,2,1
224892,130845,1,1,0,2000,0,3,false,3,2
224893,130845,2,2,0,2018,0,2,false,3,1
224894,109691,1,1,4,2019,4,12,false,1,1
224895,109691,2,2,2,1996,1,9,false,1,1
224896,109691,3,3,0,1975,0,6,false,2,1
224897,109691,4,4,0,1997,0,1,false,2,1
224898,109691,5,5,0,1995,0,1,false,2,2
224901,118022,1,1,2,2005,2,8,false,1,1
224902,118022,2,2,0,1980,0,5,false,2,2
224903,118022,3,3,0,1970,0,2,false,2,2
224904,118022,4,4,0,1994,0,3,false,2,2
224905,118022,5,5,0,2007,0,5,false,2,1
224906,118022,6,6,0,1998,0,1,false,2,1
224908,105261,1,Administrative Bhaban,3,2006,2,4,true,1,1
224909,105261,2,Tin Shed Building,0,1979,1,3,false,2,2
224910,105261,3,Academic Bhaban,3,2004,2,6,false,1,2
224916,123970,1,Academic Bhobon,3,1998,2,6,false,1,1
224917,123970,2,Science Building 1,4,1978,2,10,true,1,1
224918,123970,3,Science Building 2,2,2008,2,8,false,1,2
224919,123970,4,4,1,2003,1,4,false,2,1
224933,249e4c19-007e-4745-a653-f60c3bc5ee6a,1,MADRASA BUILDING 1,2,2017,1,12,true,1,1
224934,249e4c19-007e-4745-a653-f60c3bc5ee6a,2,MADRASA BUILDING 2,1,2017,1,6,false,1,1
224935,109706,1,1,3,2000,2,18,true,1,1
224936,109706,2,2,3,2021,2,10,true,1,1
224937,103611,1,3,4,2019,1,3,true,1,1
224938,103611,2,2,1,1999,2,2,false,1,2
224939,103611,3,3,3,2004,2,7,true,1,1
224943,105323,1,Academic Bhaban,0,1997,1,12,false,3,1
224944,109699,1,1,1,1996,1,3,false,1,1
224945,109699,2,2,4,2020,4,12,false,1,1
224946,109699,3,3,4,2022,1,3,true,1,1
224947,109699,4,4,0,2021,0,1,false,2,1
224948,109699,5,5,0,2015,1,1,false,2,1
224949,109716,1,1,0,1987,0,2,false,3,1
224950,109716,2,2,0,1990,0,2,false,3,1
224951,109716,3,3,2,2002,1,2,true,1,1
224952,109716,4,4,0,2011,0,2,false,2,1
224953,109716,5,5,0,2012,0,2,false,3,1
224954,109716,6,6,0,2013,0,2,false,2,1
224955,109716,7,7,4,2020,1,3,true,1,1
224956,128735,1,1,1,2000,1,4,false,3,1
224957,109679,1,1,2,1994,2,9,false,1,1
224958,109679,2,2,0,1972,0,6,false,2,1
224959,109679,3,3,0,2004,0,2,false,2,1
224960,109679,4,4,0,2000,0,1,false,3,2
224961,136827,1,1,0,2003,0,3,false,2,1
224962,136827,2,2,0,2014,0,3,false,3,1
224963,136827,3,3,0,2023,0,3,false,2,1
224966,109705,1,1,4,2003,3,19,true,1,1
224967,109705,2,2,0,2018,0,1,false,2,1
224972,109714,1,1,2,2004,1,2,true,1,1
224973,109714,2,2,0,1977,0,2,false,2,1
224974,109714,3,3,0,1977,0,2,false,2,1
224975,109714,4,4,0,2023,0,2,false,2,1
224976,109694,1,1,4,2024,4,12,false,1,1
224977,109694,2,2,0,2012,0,6,false,2,1
224978,109694,3,3,0,2007,0,5,false,2,1
225001,131486,1,0,0,2015,0,3,true,3,1
225002,131486,2,0,0,2005,0,6,true,3,1
225003,131486,3,0,0,2010,0,5,true,3,1
225005,302614116,1,Office Building,1,2009,1,2,false,2,1
225006,302614116,2,Academic Building,6,2024,2,10,true,1,1
225007,103629,1,1,3,2002,2,3,true,1,1
225008,103629,2,2,5,2010,4,9,true,1,1
225009,103629,3,3,4,2022,1,3,true,1,1
225010,103629,4,1,3,2002,2,3,true,1,1
225011,103629,5,2,5,2010,4,9,true,1,1
225012,103629,6,3,4,2022,1,3,true,1,1
225013,103629,7,1,3,2002,2,3,true,1,1
225014,103629,8,2,5,2010,4,9,true,1,1
225015,103629,9,3,4,2022,1,3,true,1,1
225016,103629,10,1,3,2002,2,3,true,1,1
225017,103629,11,2,5,2010,4,9,true,1,1
225018,103629,12,3,4,2022,1,3,true,1,1
225022,125140,1,1,0,2006,0,4,false,2,3
225026,609023033,1,01,0,2015,1,3,false,1,1
225027,609023033,2,02,3,2017,1,2,true,1,1
225028,609023033,3,03,0,2018,1,1,true,3,1
225037,609162289,1,01,0,1990,1,4,false,2,1
225039,401807042,1,01,3,2000,2,5,true,1,1
225040,401807042,2,02,1,2000,1,4,false,1,1
225041,401807042,3,03,1,2000,1,2,false,2,1
225043,103586,1,1,1,1960,1,5,false,1,2
225044,103586,2,2,4,2025,4,12,false,1,1
225045,103586,3,3,3,1997,3,9,false,1,1
225046,103586,4,4,4,2019,4,12,false,1,1
225047,103586,5,5,4,2006,2,4,true,1,1
225057,123435,1,?,1,1968,1,2,false,2,2
225058,123435,2,?,2,1987,1,2,false,1,2
225059,123435,3,?,2,1996,1,3,false,1,1
225060,123435,4,?,2,2014,1,1,true,1,1
225061,123435,5,?,4,2020,4,12,false,1,1
225067,102485,1,1,2,1996,2,7,false,1,1
225068,102485,2,02,1,1985,1,2,false,1,2
225069,102485,3,3,0,2007,0,5,false,3,3
225070,118793,1,01,4,1995,3,9,false,1,1
225071,118793,2,02,2,1969,2,12,false,1,3
225072,118793,3,03,4,2018,4,11,false,1,1
225077,123439,1,?,1,1968,1,10,false,1,1
225078,138774,1,Academic Bhaban 1,4,2021,1,3,true,1,1
225079,138774,2,Academic Bhaban 2,4,2023,1,3,true,1,1
225080,138774,3,Academic Bhaban 3,0,2018,0,3,false,2,1
225081,138774,4,Academic Bhaban 4,0,2018,0,3,false,2,1
225082,8bb6ee7b-840d-4539-b6e2-804bce859998,1,MADRASA BHOBON,0,2020,1,6,false,2,1
225083,201204010,1,ACADEMIC AND ADMINISTRATIVE BAHBAN,1,2008,1,2,false,3,1
225084,201204010,2,ACADEMIC BAHBAN,3,2023,1,2,true,2,1
225085,405585020,1,1,2,2000,2,8,false,1,1
225086,405585020,2,2,3,2024,2,5,true,1,1
225087,405585020,3,3,5,2018,2,10,true,1,1
225088,405585020,4,4,0,2012,0,6,false,2,1
225089,603644006,1,1,3,2015,3,7,false,1,1
225092,609162022,1,0645-00,5,2005,4,21,false,1,1
225098,139565,1,UCEP Ghashitola Technical School,4,2008,3,17,true,1,1
225110,130807,1,01,0,2004,0,5,false,3,1
225111,103656,1,1,2,1997,1,3,true,1,1
225112,103656,2,2,0,1984,0,5,false,3,2
225124,609162092,1,01,3,2006,3,16,false,1,1
225128,139355,1,01,5,2021,5,25,false,1,1
225129,139355,2,02,4,2021,4,18,false,1,1
225130,139355,3,03,1,2021,1,3,false,1,1
225131,139355,4,04,1,2024,1,1,false,1,1
225132,139355,5,05,1,2021,1,2,false,1,1
225135,123422,1,?,3,2014,3,9,false,1,1
225136,123422,2,?,2,2020,2,8,false,1,1
225137,103666,1,1,0,2022,0,8,true,2,1
225138,103666,2,2,2,2017,1,3,true,1,1
225139,103666,3,3,3,2020,1,1,true,1,1
225140,103666,4,4,0,1993,0,3,true,2,2
225141,103666,5,5,0,2010,0,2,true,2,2
225142,557364046,1,ACADEMY,0,2013,0,2,false,2,1
225144,132201,1,ACADEMY BUILDING TIN SET,0,2004,0,10,false,2,1
225153,118736,1,01,3,1982,2,17,true,1,1
225154,118736,2,02,3,2017,3,9,false,1,1
225155,118736,3,03,2,2018,3,12,true,1,1
225156,118736,4,04,3,2015,3,9,false,1,1
225157,118764,1,01,4,2013,1,3,true,1,1
225158,118764,2,02,0,2005,1,3,false,2,2
225159,118764,3,03,0,2010,1,3,false,2,2
225164,401807024,1,01,1,2019,1,2,false,2,1
225165,401807024,2,02,1,2021,1,1,false,2,1
225166,401807024,3,01,1,2022,1,1,false,2,1
225167,f3db73fe-6297-48ba-9234-98c2d8adb7c9,1,1,0,2022,1,1,,3,1
225168,137723,1,1,0,2012,0,5,false,2,1
225169,137723,2,2,0,2012,0,6,false,2,1
225170,115076,1,ACADEMIC,4,2019,3,9,true,1,1
225171,115076,2,PROSASONIK,4,2022,2,8,true,1,1
225182,115109,1,1,3,2001,2,7,false,1,1
225183,115109,2,2,0,2005,1,3,false,2,2
225184,115109,3,3,4,2020,4,12,false,1,1
225187,115131,1,1,2,1998,1,3,false,1,1
225188,115131,2,2,0,2003,1,3,false,2,1
225189,115131,3,3,0,2021,0,6,false,3,1
225205,134702,1,01,0,2011,1,7,false,2,2
225206,134702,2,02,0,2023,1,2,true,1,1
225207,134702,3,03,3,2016,3,7,false,1,1
225208,129899,1,1,0,1993,0,3,false,2,1
225209,129899,2,2,4,2012,4,12,false,1,1
225213,115114,1,1,3,2018,3,10,false,1,1
225219,123687,1,1,1,1999,1,14,false,3,2
225220,123687,2,2,1,2012,1,8,false,2,1
225221,123687,3,3,4,2025,1,3,true,1,1
225222,123651,1,1,2,2000,1,3,true,1,1
225223,123651,2,2,2,2024,1,3,true,1,1
225224,123651,3,3,2,1994,2,6,false,1,1
225225,123651,4,4,1,1957,1,6,false,1,2
225226,115153,1,ACADEMIC,2,1995,2,6,false,1,1
225227,115153,2,KOLA,2,1978,2,12,false,1,1
225228,115153,3,BIGGAN,2,1996,2,6,false,1,1
225229,115153,4,ICT,4,2020,4,10,false,1,1
225230,115153,5,BANIJJIK,0,2006,1,7,false,2,1
225231,115153,6,APSAR ALI,0,1975,1,4,false,2,1
225233,115040,1,PROSASONIK,1,1973,1,4,false,1,1
225234,115040,2,ICT,3,2011,1,3,true,1,1
225235,115040,3,ACADEMIC,2,1994,2,8,false,1,1
225236,109689,1,Academic/ no: 1,2,1995,2,6,false,1,1
225237,109689,2,Office 2,0,1990,0,2,false,2,1
225238,109689,3,3,4,2020,1,3,true,1,1
225239,109689,4,4,0,2000,0,2,false,2,1
225240,109689,5,5,0,1986,0,2,false,2,2
225241,109689,6,6,0,1990,0,1,false,2,2
225243,115154,1,PROSASONIK,3,1995,3,9,false,1,1
225244,115154,2,ICT,4,2017,4,9,false,1,1
225245,136244,1,1,2,2010,2,8,false,1,1
225246,136244,2,?,6,2024,1,6,true,1,1
225247,108555,1,1,5,1997,2,5,false,1,1
225248,108555,2,2,4,1998,3,11,true,1,1
225249,102495,1,01,5,2024,5,12,false,1,1
225250,102495,2,02,2,1995,2,8,false,1,1
225251,102495,3,03,2,2018,1,1,true,1,1
225252,102495,4,04,1,2023,1,1,false,1,1
225253,102495,5,05,0,1990,0,3,false,2,2
225254,102495,6,06,0,1991,0,2,false,2,2
225256,201987002,1,01,1,2015,1,2,false,3,1
225257,201987002,2,02,1,2020,1,4,false,3,1
225258,201987002,3,03,1,2023,1,4,false,3,1
225259,109685,1,1,4,2003,2,9,false,1,1
225260,109685,2,2,0,1980,0,7,false,2,1
225261,109685,3,3,0,1940,0,1,false,1,2
225262,109685,4,4,0,1935,0,2,false,2,2
225263,109685,5,5,0,2024,0,3,false,2,1
225264,109685,6,6,0,2010,0,2,false,2,2
225265,133072,1,1,0,2005,0,4,false,2,1
225270,109721,1,1,3,2002,1,2,true,1,1
225271,109721,2,2,0,1997,0,8,false,3,1
225277,609117024,1,1,1,1998,1,2,false,1,1
225278,609117024,2,2,1,2023,1,1,false,1,1
225279,609117024,3,3,1,2005,1,3,false,1,1
225280,109693,1,1,4,2016,4,12,false,1,1
225281,109693,2,2,4,2023,2,6,true,1,1
225286,134329,1,1,4,2007,4,10,false,1,1
225310,34253a1a-1014-4bda-a981-b896c3f2422b,1,BUILDING-1,4,2024,2,12,true,1,1
225311,34253a1a-1014-4bda-a981-b896c3f2422b,2,BUILDING-2,1,2008,1,2,false,2,1
225312,34253a1a-1014-4bda-a981-b896c3f2422b,3,BUILDING-3,1,2003,1,7,false,2,1
225313,34253a1a-1014-4bda-a981-b896c3f2422b,4,BUILDING-4,2,2004,1,3,true,2,1
225314,34253a1a-1014-4bda-a981-b896c3f2422b,5,BUILDING-5,1,2003,1,1,false,2,
225322,115936,1,Academic Vobon,0,1997,0,8,false,2,1
225323,115936,2,2,1,1997,0,3,false,2,1
225338,115894,1,1,4,1999,1,2,true,1,1
225340,115911,1,Office Building,2,2003,1,2,true,1,1
225341,115911,2,2,1,1999,1,4,false,2,1
225342,115911,3,3,1,1999,1,7,false,2,1
225346,201918031,1,Padma,0,2012,1,7,false,3,1
225347,201918031,2,Meghna,0,1998,1,3,false,3,1
225348,201918031,3,Jamuna,0,2015,1,4,false,3,1
225349,124534,1,???? ????? ????? ???,4,2019,4,12,false,1,1
225350,124534,2,?????????? ???,1,2006,1,2,false,2,1
225351,124534,3,??????? ????? ???,1,2003,1,3,false,2,2
225352,124534,4,??????? ???,1,2013,1,1,false,1,1
225353,115843,1,1,4,2023,1,3,true,1,1
225354,115843,2,2,0,1995,0,2,false,2,1
225356,115893,1,1,2,2000,1,5,true,1,1
225357,115893,2,12,0,1986,0,6,false,2,1
225358,115893,3,3,0,1972,0,2,false,2,2
225359,115856,1,New,4,2021,4,12,false,1,1
225360,115856,2,Old,1,2012,1,1,false,1,1
225361,115856,3,Old,0,1990,8,9,false,2,2
225371,115831,1,1,0,1969,0,2,false,2,2
225372,115831,2,2,1,1984,1,2,false,1,1
225373,115831,3,3,3,2001,1,3,true,1,1
225378,115822,1,1,2,2000,2,8,false,1,1
225379,115822,2,2,0,2000,1,3,false,2,1
225380,115822,3,3,0,2002,1,2,false,2,2
225407,115829,1,ADMIN VOBON,3,1999,3,15,false,1,1
225408,115829,2,2,0,2000,0,3,false,2,2
225409,115829,3,3,1,1999,1,1,false,2,2
225410,115917,1,Academic,2,2002,1,2,true,1,1
225411,115917,2,2,0,2005,0,11,false,2,1
225412,115917,3,3,0,2006,0,3,false,2,1
225413,105277,1,General Bhaban,3,2003,2,8,false,1,1
225414,105277,2,Technical Bhaban,5,2022,4,9,true,1,1
225415,105277,3,Tin Shed Bhaban,0,2003,1,4,false,2,1
225434,115865,1,1,4,2010,3,9,false,1,1
225435,115865,2,0,0,1998,1,2,false,2,1
225436,115865,3,3,0,1992,0,3,false,2,1
225437,609162013,1,H.M Tower,4,2016,4,20,false,1,1
225448,115951,1,HAZI LOSKOR MOROL VOBON,3,2013,3,9,false,1,1
225449,115951,2,COLLEGE VOBON,3,2001,3,11,false,1,1
225450,115951,3,School VOBON,2,1996,2,14,false,1,1
225451,115951,4,VOCATIONAL,3,1999,1,2,true,1,1
225452,115823,1,1,3,1996,2,8,false,1,1
225453,115823,2,2,2,1987,1,2,false,1,1
225454,115823,3,3,3,1990,1,1,false,1,1
225455,115823,4,4,0,1970,1,1,false,2,2
225466,453936014,1,TIN SHED -1,1,2020,1,1,false,3,1
225467,453936014,2,TIN SHED -2,1,2021,1,2,false,3,1
225468,453936014,3,TIN SHED -3,1,2021,1,1,false,3,1
225473,115895,1,New Building,4,2021,4,13,false,1,1
225474,115895,2,Old building,0,1974,0,3,false,2,2
225475,115895,3,old building,0,1974,0,3,false,2,2
225476,115895,4,old building,0,1974,0,3,false,2,2
225477,557364042,1,1,0,2024,0,3,false,2,1
225478,557364042,2,2,0,2021,0,3,false,3,1
225480,115818,1,1,3,2002,2,5,true,1,1
225481,115818,2,2,2,1996,1,3,false,1,1
225482,115818,3,3,1,1990,1,2,false,1,2
225483,115888,1,1,4,2014,1,3,true,1,1
225484,115888,2,2,2,2001,2,10,false,1,1
225485,115888,3,3,0,1998,0,7,false,2,1
225486,115888,4,04,0,1985,0,2,false,2,1
225487,115888,5,05,0,2002,0,2,false,2,1
225488,115888,6,6,0,2006,0,1,false,2,1
225491,115874,1,1,3,2004,2,10,false,1,1
225492,115874,2,2,4,2024,1,3,true,1,1
225493,115872,1,1,0,1994,1,2,false,2,1
225494,115872,2,2,0,2000,0,2,false,2,1
225495,137471,1,1,1,1982,1,4,false,2,1
225496,137471,2,2,1,2001,1,2,false,1,1
225497,137471,3,3,2,2010,2,2,false,1,1
225498,137471,4,4,5,2019,2,5,true,1,1
225499,113328,1,prosasonik vobon,2,1964,2,13,false,1,1
225500,113328,2,akademik vobon,3,2001,3,9,false,1,1
225501,113328,3,mosaro hossen milonayoton,2,1964,2,4,false,1,3
225502,113328,4,chatrabas,2,1964,2,6,false,1,2
225503,104706,1,01,5,2011,3,15,true,1,1
225504,104706,2,02,1,2014,1,12,false,2,1
225505,104706,3,03,1,2016,1,5,false,2,1
225506,130396,1,01,1,2000,1,16,false,2,1
225507,130396,2,02,4,2014,2,9,true,1,1
225508,130396,3,College vobon,6,2021,1,3,true,1,1
225517,202216125,1,1,0,2011,1,3,false,3,2
225518,202216125,2,2,0,2013,1,3,false,3,2
225519,202216125,3,3,0,2014,1,3,false,3,2
225520,202216125,4,4,3,2015,1,1,true,2,1
225527,131193,1,??????????,0,2019,1,1,false,2,1
225528,131193,2,????????,0,1987,1,6,false,2,1
225529,131193,3,??????,0,2010,1,3,false,2,1
225536,104707,1,01,1,1993,1,8,false,1,2
225537,104707,2,02,4,2014,1,3,true,1,1
225538,104707,3,03,1,2014,1,2,false,2,1
225540,102569,1,Academic 1,1,2024,1,8,false,2,1
225541,102569,2,Academic 2,1,1983,1,6,false,3,2
225542,102569,3,Academic 1,1,2024,1,8,false,2,1
225543,102569,4,Academic 2,1,1983,1,6,false,3,2
225544,102569,5,Academic 1,1,2024,1,8,false,2,1
225545,102569,6,Academic 2,1,1983,1,6,false,3,2
225548,113330,1,office vobon,3,1963,2,7,true,1,1
225549,113330,2,science vobon,3,1973,2,6,true,1,1
225550,113330,3,akademik vobon,3,1994,2,4,true,1,2
225551,113330,4,multimedia vobon,3,2025,1,2,true,1,1
225554,130424,1,01,4,2015,2,22,true,1,1
225566,401807005,1,01,4,2023,1,6,true,1,1
225567,401807005,2,02,1,2025,1,3,false,2,1
225568,136801,1,Administrative Building,0,2009,1,9,false,2,1
225569,136801,2,Academic building,0,2009,1,11,false,2,1
225570,136801,3,Academic building,0,2009,1,1,false,2,1
225573,127260,1,1,4,2015,4,12,false,1,1
225584,126210,1,BHABAN 1,0,1993,1,4,false,2,1
225585,126210,2,BHABAN 2,2,2000,2,7,false,1,1
225588,201987006,1,01,3,2021,3,15,true,1,1
225589,201987006,2,02,1,2022,1,3,false,2,1
225590,201987006,3,03,1,2023,1,2,false,2,1
225591,123478,1,?,4,2014,1,2,true,1,1
225592,123478,2,?,1,1988,1,5,false,2,1
225603,112814,1,1,4,2003,1,3,true,1,1
225604,112814,2,2,4,2014,1,3,true,1,1
225605,112814,3,3,1,1995,1,4,false,3,2
225606,112814,4,4,1,1995,1,2,false,3,2
225607,113351,1,akademik vobon,2,2004,2,4,false,1,1
225608,113351,2,prosasonik vobon,2,2012,2,4,false,1,1
225609,113351,3,Rofik uddin vobon,3,2020,1,3,true,1,1
225610,104041,1,New Building,2,2011,2,3,false,1,1
225611,104041,2,High school Building,3,1999,3,8,false,1,2
225612,104041,3,Kindergarten,6,1999,3,5,true,1,1
225614,308636002,1,Tinshed 1,0,2011,0,9,false,3,1
225623,103850,1,?,2,2006,2,8,false,1,1
225624,103850,2,?,4,2020,4,12,false,1,1
225627,453958048,1,1,0,2017,0,6,false,2,1
225628,453958048,2,2,0,2017,0,2,false,2,1
225634,122039,1,BHABON 1,3,1994,2,9,true,1,1
225635,122039,2,BHABON 2,2,1969,2,4,false,1,1
225636,122039,3,BHABON 3,4,2007,2,6,true,1,1
225637,122039,4,BHABON 4,1,2009,1,7,false,2,1
225641,126260,1,BHABAN 1,4,2017,4,11,false,1,1
225642,126260,2,BHABAN 2,0,2018,1,7,false,2,1
225643,126260,3,BHABAN 3,0,2001,1,3,false,2,3
225645,130402,1,01,3,1980,3,14,false,1,1
225646,130402,2,02,6,2013,6,11,false,1,1
225647,130402,3,03,6,2019,6,16,false,1,1
225648,302634020,1,1,6,2012,4,4,true,1,1
225649,108714,1,1,3,2010,2,5,true,1,1
225650,108714,2,2,3,2010,2,5,true,2,1
225658,110042,1,01,0,1999,0,4,false,3,1
225659,110042,2,02,0,2010,0,4,false,3,1
225660,126239,1,BHABAN 1,1,2013,1,1,false,1,1
225661,126239,2,BHABAN 2,0,2009,1,9,false,2,1
225662,115695,1,BIR MUKTIJUDDHA ABUL KASEM CHOWDHURY BHABON,4,2020,3,9,true,1,1
225663,115695,2,BHABON 2,1,1996,1,3,false,1,2
225664,115695,3,BHABON 3,1,2012,1,5,false,1,1
225665,115695,4,BHABON 4,1,2006,1,1,false,1,1
225692,112497,1,Academic Bhaban 1,4,2015,4,12,false,1,1
225693,112497,2,Academic Bhaban 2,1,2012,1,2,false,2,1
225694,112497,3,Academic Bhaban 3,1,2010,1,2,false,2,1
225695,112497,4,Administration Bhaban,2,1995,2,7,false,1,1
225696,112497,5,Academic Bhaban,1,1982,1,2,false,1,3
225697,112497,6,Academic Bhaban 1,4,2015,4,12,false,1,1
225698,112497,7,Academic Bhaban 2,1,2012,1,2,false,2,1
225699,112497,8,Academic Bhaban 3,1,2010,1,2,false,2,1
225700,112497,9,Administration Bhaban,2,1995,2,7,false,1,1
225701,112497,10,Academic Bhaban,1,1982,1,2,false,1,3
225702,112497,11,Academic Bhaban 1,4,2015,4,12,false,1,1
225703,112497,12,Academic Bhaban 2,1,2012,1,2,false,2,1
225704,112497,13,Academic Bhaban 3,1,2010,1,2,false,2,1
225705,112497,14,Administration Bhaban,2,1995,2,7,false,1,1
225706,112497,15,Academic Bhaban,1,1982,1,2,false,1,3
225707,112497,16,Academic Bhaban 1,4,2015,4,12,false,1,1
225708,112497,17,Academic Bhaban 2,1,2012,1,2,false,2,1
225709,112497,18,Academic Bhaban 3,1,2010,1,2,false,2,1
225710,112497,19,Administration Bhaban,2,1995,2,7,false,1,1
225711,112497,20,Academic Bhaban,1,1982,1,2,false,1,3
225712,112497,21,Academic Bhaban 1,4,2015,4,12,false,1,1
225713,112497,22,Academic Bhaban 2,1,2012,1,2,false,2,1
225714,112497,23,Academic Bhaban 3,1,2010,1,2,false,2,1
225715,112497,24,Administration Bhaban,2,1995,2,7,false,1,1
225716,112497,25,Academic Bhaban,1,1982,1,2,false,1,3
225717,124512,1,A,4,2021,1,3,true,1,1
225718,124512,2,B,2,2001,2,6,true,1,1
225719,124512,3,C,3,2015,1,3,true,1,1
