id,eiin,new_building_space_available,new_building_space_amount,normal_class_room_count,multimedia_auditorium_room_count,multimedia_class_room_count,multimedia_interactive_class_room_count,headmaster_room_count,office_room_count,science_lab_count,boys_common_room_count,girls_common_room_count,teacher_common_room_count,hostel_count,auditorium_count,educational_materials_room_count,smart_board_tv_room_count,ict_lab_count,library_present,book_count,has_assistant_librarian,has_assistant_library_related_teacher,has_ict_lab,working_desktop_count,working_laptop_count,non_lab_desktop_count,non_lab_laptop_count,has_ict_teacher,ict_teacher_count,has_ict_capable_teacher,internet_used_for_teaching,is_exam_center,public_exam_center,is_registered_in_other_institute,total_registered_in_other_institute,has_internet,broadband,wifi,modem,mobile_hot_spot,total_building_number
7450,110869,true,100,14,0,0,0,1,0,0,1,1,1,0,0,1,0,0,true,100,false,true,false,,,1,2,false,,true,true,false,Al Baitul Mamur Fajil Madrasah And B.M. College,false,,true,,true,,,2
7451,136781,true,50,11,1,2,0,1,1,1,0,0,1,0,1,1,0,0,false,,false,false,false,,,0,2,true,1,,true,false,KALAKOPA KOKIL PARY HIGH SCHOOL,false,,true,true,true,,true,4
7452,119150,true,66,10,0,1,1,1,0,1,0,1,1,0,0,1,0,0,false,,false,true,false,,,4,0,true,1,,true,false,Adamdighi Adamiya Fazil Madrasa,false,,true,,true,,,3
7453,115286,true,33,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,false,,true,,false,,,1,1,true,1,,true,false,ALAMDAGA POILOT GIRLS SCHOOL,false,,true,,true,,,3
7454,108429,true,108,19,2,2,1,1,2,1,2,2,1,0,1,1,0,1,true,1500,true,,true,10,0,1,1,true,1,,true,true,সাভার অধর চন্দ্র সরকারি উচ্চ বিদ্যালয়,false,,true,true,true,,,4
7455,130358,true,8,5,0,0,0,1,1,1,0,1,1,0,0,1,0,0,true,1200,true,,false,,,1,0,true,1,,true,false,kanaighat govt high school,false,,true,,true,,,2
7456,305622004,true,10,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,1,2,true,3,,true,false,GHIOR D N PILOT HIGH SCHOOL,true,20,true,false,true,,,3
7457,125024,true,15,14,1,0,0,1,1,0,0,1,1,0,1,0,0,0,false,,true,false,false,,,0,0,true,1,false,true,true,Kishorganj keshba Fazil Madrasah,false,,true,false,false,false,true,4
7458,112245,true,10,12,0,1,0,1,1,1,0,1,1,0,0,0,0,1,true,5930,true,false,true,1,19,0,0,true,1,false,true,false,Trishal Abbasia kamil Madrasa,false,,true,false,true,false,false,4
7459,202290069,true,20,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,false,,false,false,false,,,0,0,false,,true,false,false,Al Jamia Al Islamia Darussunnah,true,20,false,,,,,1
7460,115251,true,12,18,0,0,0,1,2,0,1,1,1,0,1,1,0,1,true,2700,true,false,true,0,17,1,0,true,2,false,true,true,Rayenda Rajoir Fazil Madrasa,false,,true,false,true,false,false,6
7461,124721,true,35,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,true,2300,true,,false,,,1,0,true,1,,false,false,Shibganj,false,,true,,,true,true,3
7462,116794,true,10,7,1,0,0,1,1,1,0,2,1,0,0,1,1,0,true,2000,true,,true,0,0,0,1,true,1,,true,false,"Katlagari secondary school, Shailkupa, Jhenaidah",false,,true,,true,true,,6
7463,109847,true,10,12,0,0,0,1,1,0,0,0,0,0,0,0,11,1,false,,false,true,true,0,17,0,0,true,1,,false,false,Islampur Islamia Kamil Mardrasha,false,,false,,,,,3
7464,107973,false,,22,1,0,2,1,4,4,2,1,1,0,0,2,0,1,true,5000,false,true,true,15,0,6,1,true,2,,true,false,Dhanmondi Govt. Boys School,false,,true,true,,,,1
7465,201290063,true,15,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,true,,false,,,0,0,false,,true,false,false,0,false,,true,true,true,true,,2
7466,124434,true,100,7,0,1,0,1,1,2,0,1,1,0,0,0,0,0,true,1040,true,,false,,,2,1,false,,true,false,false,NACHOLE KHURSHED MOLLAH GIRLS HIGH SCHOOL,false,,true,true,true,,,4
7467,108877,true,30,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,false,,true,,true,0,4,0,0,true,1,,false,false,Saltha Govt Model High School,false,,true,true,true,,,2
7468,103496,true,11,19,0,4,4,1,1,0,0,0,1,1,0,0,0,1,true,1000,false,false,true,1,19,2,0,false,,false,true,true,Chandpur -1 Court :300,false,,true,,true,,,3
7469,135156,true,10,10,0,0,0,1,1,0,0,1,2,0,0,1,0,2,true,1200,true,,true,13,2,3,1,false,,true,true,false,JI TECNICAL COLLEGE,false,,true,,true,true,true,5
7470,108859,true,32,13,0,1,0,1,2,1,0,0,0,0,1,1,0,1,true,600,true,false,true,0,17,0,1,true,1,false,true,true,Govt M N Academy,false,,true,false,true,false,true,3
7471,132222,true,200,12,1,1,12,1,30,3,0,3,3,3,1,2,12,1,true,14133,true,,true,30,7,42,11,true,3,,true,false,"JOYPURHAT GOVT GIRLS HIGH SCHOOL, JOYPURHAT MOHABIDDALOY",false,,true,true,,,,20
7472,119867,true,20,13,0,1,0,1,2,1,0,1,1,0,1,1,0,0,true,2679,false,true,false,,,2,1,true,1,,true,false,SHIBGONJ 2,false,,true,,true,,,5
7473,117262,true,33,10,0,1,1,1,1,0,1,1,1,0,0,0,0,1,true,2500,true,,true,0,17,0,1,true,1,,true,false,RARULI R K B K HORISHCHANDRA INSTITUTIONS,false,,true,,true,,true,6
7474,458937027,true,10,10,0,0,0,1,1,0,0,1,1,1,0,0,0,0,true,400,false,false,false,,,0,0,false,,false,false,true,Jamiya Foyjunnesa Mohila Madrasah,false,,false,false,false,false,false,4
7475,109616,true,47,8,0,1,0,1,1,0,0,0,0,0,0,0,1,0,false,,false,false,false,,,0,0,true,1,,true,false,J.K.M.B.MOLLIK HIGH SCHOOL,false,,true,,true,true,true,3
7476,132206,true,15,8,0,0,0,1,1,0,0,0,0,0,1,1,0,1,true,300,true,,true,5,5,5,1,true,3,,false,false,Adarsh Karigori and Banijjo College,false,,true,true,true,,,4
7477,129445,true,10,16,0,0,0,1,1,0,0,0,1,1,0,0,0,0,false,,false,false,false,,,2,1,false,,true,false,false,Habiganj Darius sunna kamil madrasha,false,,true,,true,true,,8
7478,122015,false,0,12,1,0,0,1,1,1,0,1,1,0,1,1,0,0,true,2700,true,false,false,,,1,0,false,,true,true,false,panchbibi,false,,true,false,true,false,false,3
7479,121951,false,,6,0,1,0,1,1,0,0,1,1,0,0,0,1,0,true,1725,true,,false,,,2,0,true,1,,true,false,KHETLAL GOVERNMENT PILOT HIGH SCHOOL AND COLLEGE,false,,true,true,true,,true,2
7480,202290016,true,10,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,1,true,1,,true,false,Naya Bazar high school,true,14,true,,true,,true,2
7481,115180,true,7,5,1,1,0,1,0,1,0,1,1,0,1,0,0,0,true,3720,true,false,false,,,0,1,true,1,false,true,false,Rampal,false,,true,false,true,false,false,2
7482,131795,false,,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,true,1,,false,false,Ramgonj Rabbania Kamil Madrasah,true,10,false,,,,,2
7483,104331,true,25,10,1,1,0,1,1,1,0,0,1,0,1,0,1,1,true,1308,true,,true,20,2,1,1,false,,true,true,false,FATIKCHURI CORONATION GOVT. MODEL HIGH SCHOOL,false,,true,,true,true,true,3
7484,302918005,false,,6,0,0,0,1,1,0,0,1,0,0,0,1,0,0,false,,false,true,false,,,0,1,false,,true,true,false,Boalmari Govt girls school,false,,true,false,true,,,3
7485,112207,true,40,29,0,2,0,1,2,1,0,0,1,0,0,1,0,1,true,1000,true,,true,0,17,0,2,true,1,,true,true,Halima High School,false,,true,true,,true,,7
7486,127036,true,0.52,31,0,1,0,1,3,1,0,1,4,1,2,0,0,1,true,4000,false,false,true,0,12,2,2,true,2,,true,true,MODINATUL UIUM KAMIL MADRASHA,false,,true,,true,,,5
7487,132512,true,60,9,0,0,0,1,3,1,0,1,1,0,1,0,0,0,true,3200,false,true,false,,,2,2,true,2,,false,true,KHARIA KAZIRCHAR MODEL TECHNICAL AND B.M COLLEGE,false,,true,,true,,true,2
7488,121971,true,25,17,1,1,1,1,1,1,0,2,1,0,1,1,0,0,true,1520,false,false,false,,,2,0,false,,true,true,false,ক্ষেতলাল জি ইউ আলিম মাদ্রাসা,false,,true,,,true,true,3
7489,105034,true,30,15,0,1,0,1,1,0,0,0,0,0,1,1,1,1,true,7905,true,,true,0,17,1,0,false,,false,true,true,SATKANIA ALIA M.U.FAZIL MADRASHA,false,,true,,,true,,5
7490,135041,true,30,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,false,,false,false,false,,,1,0,true,1,,true,false,Shahpir Pilot High School,true,17,true,,true,,,2
7491,304827012,false,,4,2,9,1,1,1,1,1,1,1,0,1,1,1,1,true,324,false,true,true,2,18,0,0,true,2,,true,false,HOSSAINPUR PILOT BALIKA HIGH SCHOOL,true,110,true,true,,,,2
7492,132572,false,,24,3,0,0,1,4,2,1,1,6,0,2,8,0,3,true,25066,false,false,true,47,47,1,8,true,3,,true,true,Maijdee government technical school @college,false,,true,true,,,,1
7493,113287,true,55,11,0,1,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,1,true,1,false,true,false,Baliakandi Dakhil Madrasah,false,,true,false,true,false,false,5
7494,135216,true,30,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,0,0,true,1,,false,false,Mollarhat,false,,false,,,,,2
7495,123410,true,90,30,1,1,0,1,1,2,0,1,1,0,1,1,1,0,true,2100,true,,false,,,4,1,false,,true,true,true,Jahangirpur Govt.College,false,,true,,true,,,4
7496,127341,true,100,17,0,1,0,1,1,0,0,1,1,0,1,1,0,0,true,2200,true,false,false,,,0,1,true,2,false,true,false,Nizpara Ahmadia Bahomukhi Alim Madrasa,false,,true,false,true,true,false,4
7497,603611024,true,20,10,0,0,0,0,1,0,0,0,1,0,1,1,0,0,true,250,false,true,false,,,0,0,true,2,,false,true,darul quran kalika para madrasa,false,,false,,,,,3
7498,122134,true,10,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,true,350,true,false,false,,,0,1,true,1,false,false,false,rajibpur girls high school,false,,false,false,false,false,false,4
7499,122963,true,20,7,0,1,0,1,1,1,0,1,1,1,0,1,0,0,true,3000,false,true,false,,,2,0,true,1,false,true,false,Lalmonirhat Nesari Kamil Madrasha,false,,true,false,true,false,true,7
7500,105401,true,0,12,1,1,10,1,1,1,1,1,1,1,1,1,0,0,true,1200,true,,false,,,2,2,true,1,,true,true,Nababpur govt. College,false,,true,true,,,,3
7501,118521,false,,10,0,0,0,1,1,1,1,1,1,0,0,0,0,1,true,2145,true,,true,0,17,0,0,true,2,,true,false,Narail Government Victorya College,false,,true,,true,,,4
7502,126153,true,30,12,0,1,0,1,2,1,0,2,2,0,0,1,0,1,true,1200,true,false,true,6,0,6,1,true,2,false,true,false,M.R College Panchagarh,false,,true,false,true,false,false,2
7503,609023001,true,4.6,12,0,0,0,0,1,0,0,1,1,0,0,1,0,0,true,2500,false,false,false,,,0,0,false,,false,false,true,JHIGLI MOHILA MADRASAH,false,,false,,,,,4
7504,105332,true,100,38,1,2,2,1,1,5,0,1,1,1,1,3,1,1,true,7000,false,true,true,0,17,1,2,true,2,,true,true,Parowara Abdul Motin Khosru College,false,,true,,true,,,5
7505,302638119,true,16,13,0,0,0,1,1,0,1,1,1,0,0,1,0,0,false,,false,false,false,,,2,2,true,2,,true,false,Noyabazar High School,true,17,true,true,true,,,3
7506,456113046,false,,15,0,0,0,1,1,0,0,0,0,2,0,1,0,1,true,400,false,true,true,1,0,0,0,false,,true,true,true,VALUKA ASHRAFUL ULOM RAHMANIA QAWMI MADRASA,false,,true,,true,,,2
7507,105192,true,20,25,0,2,0,1,1,3,0,1,0,2,0,1,0,0,true,2000,true,,false,,,0,2,true,1,,true,true,Jhalam High School and College,false,,true,false,true,,,5
7508,208487007,false,,6,0,0,0,1,1,1,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,1,false,,false,false,false,Mithinga Chodi High School,true,7,false,,,,,1
7509,104749,true,13,10,0,1,0,1,0,1,0,0,2,0,0,1,0,1,true,700,false,true,true,10,1,1,0,true,1,,true,false,Gov. Muslim High school,false,,true,,true,true,true,3
7510,113354,true,40,9,0,0,0,1,1,1,0,1,0,0,0,1,0,1,true,144,true,,true,0,17,0,0,true,1,,true,false,MRIGI M.L. HIGH SCHOOL,false,,true,true,true,,,5
7511,100990,true,10,7,6,0,0,0,1,0,0,1,0,0,0,0,0,0,false,,true,,false,,,1,1,true,1,,true,false,NAZIRPUR HIGH SCHOOL,false,,true,,true,,,3
7512,103263,true,30,19,0,0,0,1,1,1,0,0,1,0,1,1,0,1,false,,false,true,false,,,0,1,false,,false,false,false,Bijoynagar-3 Center Code-449 CHAMPAKNAGAR HIGH SCHOOL,false,,true,false,true,false,true,2
7513,101204,true,50,120,4,4,0,1,2,7,1,1,1,1,0,1,0,1,true,11000,true,,true,0,0,4,1,true,1,,true,true,HALIMA KHUTUN MOHABIDDALY,false,,true,true,true,,,6
7514,201345003,false,,9,4,9,0,2,1,1,1,1,0,0,0,1,7,1,true,5000,true,,true,4,1,8,3,true,1,,true,false,Farakkabad Degree College,true,130,true,true,true,true,true,3
7515,128519,true,205,5,0,0,0,1,1,0,0,1,1,0,0,1,0,0,true,2000,false,false,false,,,0,0,false,,true,false,false,Trash Fazil Madrasa,false,,false,,,,,3
7516,127768,true,50,16,1,0,0,1,1,1,1,1,1,0,1,0,0,1,true,3200,true,,true,30,0,27,0,true,1,,false,true,Pirgacha Goverment College,false,,true,true,true,,,3
7517,138440,true,54,14,0,1,0,1,1,1,0,0,1,1,1,1,0,0,true,180,true,false,false,0,0,0,0,true,2,false,true,false,Niaz Mohammad High School,true,18,true,false,true,false,false,1
7518,103035,true,10,12,0,1,0,1,1,1,0,1,0,0,0,1,0,0,false,,true,,false,,,1,0,true,1,,true,false,Swarupkathi Pilot,true,80,true,true,,,,3
7519,130464,true,20,7,0,1,0,1,1,0,0,0,0,0,1,0,0,1,true,5000,true,,true,0,11,2,0,true,1,,true,false,LALABAZAR BL HIGH SCHOOL AND COLLEGE,false,,true,,true,true,true,4
7520,137668,true,50,9,0,0,0,1,1,1,0,0,0,0,1,1,0,1,true,3000,false,false,true,2,1,2,1,true,1,,true,false,BHULTA SCHOOL AND COLLEGE,false,,true,,true,,,2
7521,302640007,false,,7,0,1,0,1,0,0,1,0,0,0,1,1,0,0,true,533,false,false,false,,,3,0,false,,false,false,false,Khilgaon Misbahul Ulum Kamil Madrasah,true,5,true,true,true,,,1
7522,208487019,true,0.15,8,0,0,0,1,1,1,1,1,1,2,1,0,0,1,true,230,true,,true,0,5,0,0,true,2,,false,false,Rani doya moyi high school,false,,true,true,,,,1
7523,126361,true,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,true,false,,,0,0,true,1,false,false,false,BHAWANIGONJ GOVT. GIRLS HIGH SCHOOL,false,,false,false,false,false,false,1
7524,123299,true,120,12,0,0,0,1,1,1,0,1,1,0,0,1,0,0,true,1500,false,true,false,,,0,0,true,1,,false,false,Reba akter alim madrasa.,false,,false,,,,,2
7525,101504,true,51,8,0,1,0,1,1,1,1,1,1,0,1,1,0,1,true,119,true,,true,1,17,0,1,true,1,,true,false,Dholigor nogor high school,false,,true,,true,,,2
7526,139906,true,30,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,true,250,false,false,false,,,2,1,false,,true,false,false,0,true,25,true,false,false,false,true,4
7527,404785003,false,,23,0,0,0,1,1,1,0,0,2,1,0,1,0,1,true,400,false,true,true,4,0,6,0,true,1,,true,false,DARUL QURAN SIDDIKIA KAMIL MADRASHA,true,8,true,true,true,,,3
7528,134365,true,28,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,false,,false,true,true,2,0,0,1,true,1,,true,false,KESHABPUR GOVT COLLEGE,false,,true,,true,,,1
7529,121418,true,20,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,0,false,,false,false,false,Palashbari Fazil Madrasha,false,,true,,true,,,1
7530,138006,true,50,15,0,1,0,1,2,1,0,0,1,0,0,0,1,0,true,1,true,,false,,,1,2,true,1,,true,true,Changarchar Government Digree College,true,335,true,true,true,,,3
7531,137323,true,30,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,1,2,false,,true,true,false,Kalia Rajaram institutions.,false,,true,true,false,false,false,3
7532,106536,true,15,15,0,0,0,1,1,0,0,1,0,0,1,1,0,0,true,2000,false,true,false,,,0,0,true,1,,false,false,কোরাইশ মুন্সি ফাজিল মাদ্রাসা,false,,false,,,,,5
7533,306864040,true,17,9,0,0,0,1,1,0,0,1,0,0,0,1,0,0,false,,false,false,false,,,2,0,true,1,false,false,false,Sirajnogor M.A pilot high school,true,35,true,false,true,false,false,4
7534,115173,true,5,10,1,1,0,1,1,0,0,1,0,0,1,0,0,0,true,2130,true,,true,0,0,0,1,true,1,,true,false,GILATALA GOVT ML SECONDARY SCHOOL,false,,true,,true,,,3
7535,207510011,false,,17,,,,1,1,,0,0,,,,,,,false,,false,,false,,,0,0,false,,false,true,false,zamea touabia Madrasa,false,,true,,true,,,2
7536,121913,true,50,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,true,2000,true,false,false,,,2,1,true,1,false,true,false,KALAI B,false,,true,false,true,false,false,2
7537,124097,true,16,10,0,0,0,1,1,0,0,1,1,0,1,1,0,0,true,3550,false,false,false,,,1,0,true,1,,true,false,BALiTITA ISLAMPUR FAZIL MADRASHA,false,,true,,true,,,2
7538,130177,true,10,7,0,0,2,1,1,1,0,0,1,0,1,0,0,0,true,1000,true,false,false,,,1,1,false,,true,true,false,Eklimia Dipakkik High School,false,,true,false,false,true,true,4
7539,135108,false,0,10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,true,160,true,false,true,2,1,1,1,true,2,false,true,false,Salna Nasiruddin Memorial High School,true,62,true,false,true,true,false,1
7540,123042,true,35,10,0,0,0,1,1,0,0,1,0,0,0,0,0,1,false,,true,false,true,0,17,0,0,true,1,false,true,false,Ahsanullah memorial model government high school,false,,true,false,true,false,false,5
7541,125643,true,30,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,true,2250,true,false,false,,,0,0,true,1,false,false,false,পাবনা আলিয়া মাদ্রাসা,false,,true,false,true,false,false,5
7542,134866,true,10,10,0,0,0,1,1,0,0,1,0,0,0,1,0,0,true,2350,false,true,false,,,1,0,false,,true,true,false,COX'S BAZAR-2 (ALMASIA FADIL DEGREE MADRASAH(,false,,true,false,true,false,true,2
7543,132961,true,50,4,0,1,0,1,2,2,0,1,1,0,0,2,0,0,true,853,false,false,false,,,6,1,false,,false,true,true,Textile Vocational Institute Naogaon,false,,true,true,true,true,true,1
7544,109351,true,40,21,1,1,0,1,1,1,0,0,1,0,0,1,0,0,true,1500,true,,false,,,1,1,true,1,,true,false,Kawraid Kalinarayan High School,true,145,true,,true,,,5
7545,103953,true,30,10,0,2,1,1,1,1,1,1,0,0,1,1,0,1,true,2000,true,false,false,,,0,0,false,,true,true,false,Waruk Rahmania High School (356),false,,true,false,true,false,false,4
7546,116206,true,40,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,false,,true,,true,1,12,1,1,false,,true,true,false,Monirampur 2,false,,true,,true,,,2
7547,118367,false,0,8,1,1,0,1,1,1,1,1,1,0,1,1,0,0,true,750,true,false,false,,,0,1,true,1,false,true,false,chacuri purulia,false,,true,false,true,false,false,2
7548,123114,true,66,7,0,1,1,0,1,0,0,1,0,0,0,0,0,0,true,2805,true,,false,,,3,1,true,1,,true,false,BADALGACHI LABONYO PROVA PILOT AND COMMUNITY GIRLS HIGH SCHOOL,false,,true,,true,false,true,2
7549,111704,true,40,15,1,1,1,1,1,0,1,1,1,0,1,0,1,1,true,2215,true,,true,0,17,1,1,false,,true,true,false,Ishwarganj D.S Kamil Madrasa,false,,true,,true,,,3
7550,100540,true,56,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,false,,false,false,false,,,0,0,false,,true,false,false,BAKERGONJ ISLAMIA FAZIL MADRASA,false,,false,,,,,2
7551,101465,true,15,10,0,1,0,1,1,0,0,1,1,0,1,1,0,0,true,500,false,true,false,,,0,1,true,1,false,true,false,DAULATKHAN,false,,true,false,true,false,false,2
7552,113894,true,25,10,0,1,0,1,1,1,0,1,1,0,0,1,0,1,true,2000,true,,false,,,1,1,true,1,,true,false,Idrisia jamil madrasha,false,,true,,,true,true,3
7553,131216,true,16,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,true,1280,false,false,false,,,3,1,false,,true,false,false,"Pirojpur Town High School, Pirojpur",false,,true,,,true,,3
7554,109906,true,60,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,false,,true,,false,,,1,1,true,1,,true,false,jawla gopalpur high school,false,,true,true,,,,3
7555,128849,true,200,8,0,1,0,1,2,1,1,1,1,0,1,1,0,1,true,1500,true,,true,2,0,0,0,true,1,,true,false,Muslim Uddin Government College,false,,true,,true,,,2
7556,124223,true,25,17,0,0,0,1,1,1,1,1,1,0,0,0,0,0,true,3000,true,false,false,,,1,0,true,2,false,true,false,AL MADRASATUL JAMHURIA KAMIL MADRASAH,false,,true,false,true,false,false,5
7557,129596,true,20,7,0,0,0,1,1,1,0,0,0,0,1,1,0,0,true,450,true,false,true,0,6,1,0,false,,true,true,false,Tetaigaon Rashid Uddin High School,false,,true,false,true,false,true,6
7558,453936189,false,,8,1,1,0,1,1,0,1,1,1,0,1,0,0,0,false,,false,true,false,,,3,1,true,1,,true,false,Gonespur High School,true,52,true,true,,,,1
7559,104288,true,150,42,0,0,0,2,2,2,0,0,3,0,2,2,1,1,true,3500,true,false,true,0,17,4,2,false,,true,false,true,Chattogram City Corporation Hatey Khari School & College,false,,true,true,false,false,false,4
7560,116643,true,35,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false,,false,true,false,,,0,0,false,,true,true,false,kotchandpur grils secondary school,true,25,true,,true,,,1
7561,453958018,false,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,true,false,false,,,0,0,false,,false,false,false,No,false,,false,false,false,false,false,1
7562,132685,false,,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,false,,false,false,false,,,0,1,true,1,,false,false,Apex Homeopathic Medical College and Hospital,false,,true,,,,true,1
7563,108853,true,20,32,1,10,1,1,1,3,1,1,1,0,1,1,10,1,true,11397,true,,true,40,4,10,0,false,,true,true,true,GOVT.BIRSRESTA ABDUR ROUP DEGREE COLLEGE,false,,true,true,true,,,5
7564,111490,true,13,13,0,1,0,1,1,1,0,1,1,0,0,1,2,0,true,2500,true,false,false,,,0,1,true,1,false,true,false,Fulbaria(2) Asim talimul millat madrasah.,false,,true,false,false,false,true,6
7565,119618,true,70,16,0,1,0,1,1,1,0,1,2,0,0,3,0,1,true,2200,true,false,true,1,12,0,0,true,1,false,true,false,Nandigram Gov pilot high school,false,,true,false,true,false,false,5
7566,118674,false,0,11,0,1,1,1,1,0,0,0,0,0,0,0,0,0,true,2085,true,false,false,,,1,1,true,1,false,true,false,Kalaroa Girls Pailot High School,false,,true,false,true,false,false,2
7567,119628,true,15,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,false,,false,false,false,,,0,0,true,1,,false,false,নন্দিগ্রাম পাইলট হাইস্কুল,true,0,false,,,,,3
7568,135374,true,10,6,0,0,0,1,1,0,1,1,1,0,1,0,0,0,true,250,false,false,false,,,0,0,false,,true,false,false,jonob ali degree College,true,50,false,,,,,1
7569,132434,true,20,9,0,0,0,1,1,1,0,1,1,0,0,1,0,1,false,,false,true,true,10,0,2,0,true,2,,true,true,Abdul Jalil Technical College,false,,true,,true,true,true,5
7570,116991,true,25,8,0,1,0,1,1,1,0,1,1,0,1,1,0,0,true,1500,true,,false,,,4,0,true,1,,true,false,SAHOS NOKATI SECONDARY SCHOOL,false,,true,,true,true,true,3
7571,106965,false,,12,1,0,0,1,3,0,1,1,1,0,0,0,0,0,false,,false,true,false,,,2,0,true,1,,false,false,Aysha (R) Mohila Kamil Madrasah,false,,true,,true,,,3
7572,129430,true,11,14,0,1,0,1,1,1,0,1,2,0,1,1,1,1,true,5000,true,false,true,0,17,2,2,true,1,false,true,false,B K G C govt girls school,false,,true,true,true,false,false,5
7573,103368,false,,10,0,1,0,1,1,0,0,0,1,0,0,0,0,0,false,,false,true,false,,,0,0,false,,true,false,false,Araibari Islamia Sayeedia Kamil (M.A.) Madrasah,false,,false,,,,,5
7574,105490,true,20,9,1,3,0,1,1,0,1,1,0,0,0,0,3,0,false,,false,false,false,,,4,0,true,1,,true,false,chauddagram nazimia kamil madrasa,false,,true,true,,,,2
7575,108690,true,15,8,0,0,0,1,1,1,0,1,1,0,0,1,0,0,false,,true,,false,,,0,0,false,,true,false,false,Boalmari govt girls high school,false,,true,,true,,,1
7576,126674,false,,12,0,1,1,1,2,1,0,0,0,0,1,1,3,1,true,340,true,,true,1,16,2,0,true,2,,true,false,Premtoli Sukbasia High School,false,,true,,true,,,4
7577,132204,true,13.54,16,0,1,0,1,1,2,0,0,1,0,0,1,1,1,true,3005,true,,true,4,1,2,0,true,1,,true,true,চকরিয়া সরকারি কলেজ,false,,true,true,true,,,4
7578,111171,true,100,28,0,3,3,1,1,2,0,2,1,0,1,3,2,2,true,950,true,,true,16,0,0,2,false,,true,true,true,Icchapura gov.model high school,false,,true,true,true,,,5
7579,127462,true,20,15,0,1,0,1,1,1,0,1,1,0,0,1,0,1,true,5000,false,true,true,0,15,0,1,false,,true,true,false,বড় রংপুর কেরামতিয়া কামিল মাদ্রাসা,false,,true,true,true,,,3
7580,204667019,true,85,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,1,0,false,,true,false,false,RANI NIHAR DEVI GOVERNMENT HIGH SCHOOL,true,55,false,,,,,2
7581,127821,true,40,6,0,0,0,1,1,0,0,1,1,0,0,0,0,0,false,,true,,false,,,0,0,true,1,,false,false,Polashbari SM pailot high school,false,,false,,,,,2
7582,106647,true,30,10,1,0,0,1,1,1,0,1,1,0,1,1,0,1,true,1000,true,,true,2,18,2,18,false,1,true,true,false,ফুলগাজী ১,false,,true,,true,,,5
7583,116919,true,25,10,0,1,0,1,1,0,0,1,1,0,1,0,0,0,true,2124,true,,false,,,0,1,false,,true,true,false,Chalna billaliya alim maddrasa-826,false,,true,,true,,,3
7584,135217,true,40,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,false,,false,false,false,,,1,0,false,,true,false,false,Isamati darul ulum kamil madarasha,false,,false,,,,,4
7585,100556,true,60,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,true,2000,false,false,false,,,1,0,false,,false,false,false,BAKERGONJ 1,false,,false,,,,,2
7586,101723,true,50,7,0,0,0,1,1,1,0,1,1,0,0,0,0,1,true,400,true,false,true,0,17,0,0,true,1,false,true,false,Kathalia  Govt Pilot High School,false,,true,false,true,false,false,4
7587,103118,true,60,8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,true,517,true,,false,,,0,1,false,,true,true,false,হায়দারনাশী উচ্চ বিদ্যালয়,false,,false,,,,,5
7588,125242,true,5000,15,0,1,1,1,2,9,1,2,2,1,1,0,0,2,true,6990,true,false,true,10,1,3,0,true,1,false,true,true,1)Lions School and College  (2) Siadpur Cantonment Public School And College,false,,true,true,true,false,false,4
7589,106211,true,100,18,1,0,1,1,2,0,0,0,1,0,1,1,10,0,true,3675,true,,false,,,0,1,false,,true,true,false,শাহারবিল মাদ্রাসা,false,,true,true,true,,,5
